Transit Fare ($),Micro distance based fare ($/mile),Micro start fare ($),Fleet size,Peak fare factor,Micro to fixed factor,Total subsidy ($),Total mob. Logsum increase with micro,car_users,car_mode_share (%),trsit_mode_users (W_M_F),transit_mode_share (%),pure_M_users,M_mode_share (%),M_trips,pure_F_users,F_mode_share (%),F_trips,pure_walk_users,W_mode_share (%),walk_users,M_pls_F_users,M_pls_F_mode_share (%),F_oper_cost ($),M_oper_cost ($),F_revenue ($),M_revenue ($),Total_T_revenue ($),sub_per_F_trip ($),sub_per_F_rider ($),sub_per_M_trip ($),sub_per_M_rider ($),sub_per_T_trip ($),sub_per_T_rider ($),sub_per_M_pax_mile ($/mi),sub_per_F_pax_mile ($/mi),sub_per_T_pax_mile ($/mi),sub_per_M_VMT ($/mi),sub_per_F_VMT ($/mi),sub_per_T_VMT ($/mi),tt_auto_gas_cost ($),auto_gas_cost_per_mile ($/mi),avg_M_fare,avg_F_fare,avg_T_fare,avg_auto_gas_cost,tt_o_pckt_cost ($),tt_gen_cost,tt_mode_switch,M_avg_wait_time (s),F_avg_wait_time (s),avg_walk_time (s),tt_walk_time (h),car_VMT (mi),M_VMT (mi),M_PMT (mi),M_PMT/M_VMT,F_VMT (mi),F_PMT (mi),F_PMT/F_VMT,tt_VMT (mi),tt_walk_dist (mi),wghted_acc_emp_5_min,wghted_acc_emp_10_min,wghted_acc_emp_15_min,M_util_rate (%),M_veh_occ,M_avg_speed (mph)
5.0,0.0,0.5,2,1.0,1.0,-6888.653989887722,2374.998349154297,2956.0,0.7855434493754982,807.0,0.21445655062450172,675.0,0.1793781557268137,680.0,5.0,0.0013287270794578793,10.0,122.0,0.032420940738772254,795.0,5.0,0.0013287270794578793,3157.5551018271553,4121.098888060566,50.0,340.0,390.0,310.7555101827155,310.7555101827155,5.560439541265539,5.560439541265539,9.983556507083655,10.056429182317842,3.415711298557843,321.47115157315017,6.169095118710677,5.215924742880494,2.0274390289461133,3.0512316818507306,1220.1231339662274,0.3057746,0.5,5.0,0.5693430656934306,0.41276154734987397,1610.1231339662274,4778.8505023285325,1210.0,538.8356981338727,450.0,232.53772035986503,51.35207991280353,3990.269741064913,724.9143870838241,1106.9726207999472,1.527039110443182,1532.7489791111002,9.666668647,0.006306752624690098,6247.933107259837,127.44941966148703,198.1360866084451,2287.010262297005,4872.728091655767,59.950125751628846,0.6553873073665673,30.435918013849335
1.3,0.0,0.5,5,1.0,0.0,-12941.314317986737,2649.0589856434867,2860.0,0.760031889449907,903.0,0.239968110550093,761.0,0.20223226149348925,777.0,14.0,0.0037204358224820623,30.0,112.0,0.0297634865798565,790.0,16.0,0.004251926654265214,3157.5551018271553,10204.759214967487,32.499998807907104,388.5,420.9999988079071,104.16850343397495,104.16850343397495,12.6335382432014,12.6335382432014,16.03632505326733,16.36070078127274,7.899375181867438,101.07094525030357,10.16135017076223,6.5836138378837115,2.038856424377844,4.279870869385183,1168.8634310394234,0.30577460000000023,0.5,1.0833332935969036,0.5322376723235235,0.4086935073564418,1589.8634298473305,4799.510978358699,1203.0,503.1200631700181,495.0,217.2471857428149,47.67368798245105,3822.6308890255195,1491.0138195655325,1242.6627409089451,0.8334347573458746,1532.7489791111002,30.919420959999997,0.020172527518453384,6846.393687702152,116.47792092008876,197.98800176323206,2281.0966366968855,4970.94118023785,51.923642953381766,0.7102467048908813,29.01743841948982
1.0,0.0,0.5,7,1.0,1.0,-16914.51258701844,2935.4413882071913,2798.0,0.7435556736646293,965.0,0.25644432633537073,846.0,0.22482062184427318,851.0,9.0,0.0023917087430241827,14.0,105.0,0.027903268668615467,792.0,5.0,0.0013287270794578793,3157.5551018271553,14196.457485191282,14.0,425.5,439.5,224.5396501305111,224.5396501305111,16.182088701752388,16.182088701752388,19.55434981158201,19.668037891881905,10.025270545306135,230.87040144880342,12.192918990264996,7.686127735102976,2.050926240805734,5.087969898437703,1138.4506427127528,0.3057745999999996,0.5,1.0,0.5110465116279069,0.4068801439287894,1577.9506427127528,4797.360381454488,1251.0,471.1909442348023,450.0,211.7380138023411,46.58236303651504,3723.1694284376604,1791.6638858730578,1373.6245244412771,0.7666753431109794,1532.7489791111002,13.616102723,0.008883452482151707,7047.582293421819,113.77106274339681,198.1151246608998,2329.4848879808833,5364.081998234693,45.064639655355776,0.7410975609767282,28.758529239552516
1.0,0.0,0.5,2,4.0,0.0,-6908.361284100996,2267.095885450009,2979.0,0.7916555939410045,784.0,0.20834440605899548,628.0,0.16688812117990964,649.0,20.0,0.005314908317831517,41.0,115.0,0.030560722827531226,761.0,21.0,0.005580653733723093,3157.5551018271553,4114.306182273841,39.0,324.5,363.5,76.06231955675989,76.06231955675989,5.839454826307922,5.839454826307922,10.012117803044923,10.32639952780418,3.6453901080436486,78.44617672481655,6.400363439133687,5.393642280074414,2.034615677014331,3.090447074605804,1226.1691023169772,0.3057746000000003,0.5,0.9512195121951219,0.5433482810164425,0.4116042639533324,1589.6691023169772,4766.270333485627,1099.0,553.0141277354219,482.9268292682927,246.28543323442733,52.06200408094422,4010.0423721165066,702.6432205699697,1039.6160822161487,1.4795788983388092,1532.7489791111002,39.75407383800001,0.02593645429211437,6245.434571797577,129.25101289423506,198.23551315990258,2293.8861549279336,4884.722861375691,58.91077991084765,0.6733607499409858,29.844035213178977
1.0,0.0,0.5,2,1.0,1.0,-6903.525774462997,2284.828225662818,2965.0,0.7879351581185224,798.0,0.21206484188147753,635.0,0.16874833909115067,658.0,20.0,0.005314908317831517,43.0,120.0,0.0318894499069891,782.0,23.0,0.006112144565506245,3157.5551018271553,4117.970672635842,43.0,329.0,372.0,72.43151399598035,72.43151399598035,5.7583140921517355,5.7583140921517355,9.848110947878741,10.182191407762533,3.590461727138234,74.60804245878786,6.292903751698093,5.301796068155582,2.032005986807706,3.0717738324701216,1221.8813895590042,0.30577460000000023,0.5,1.0,0.5486725663716814,0.41210164909241287,1593.8813895590042,4775.25268486355,1138.0,547.4993919134015,450.0,235.37358328965044,51.12837281458518,3996.0199099565607,714.6579430683327,1055.2878600535394,1.4766335003886426,1532.7489791111002,41.745567893,0.027235749925085484,6243.426832135993,125.99262425574835,198.19311432320558,2292.2841809748147,4883.23202351049,59.47049570030585,0.6619599717957091,30.20212589766981
5.0,0.0,0.5,7,1.0,1.0,-16916.08601452132,3078.2424874791973,2800.0,0.7440871644964124,963.0,0.25591283550358757,853.0,0.22668083975551423,854.0,1.0,0.00026574541589157585,2.0,108.0,0.028700504916290195,785.0,1.0,0.00026574541589157585,3157.5551018271553,14195.530912694163,10.0,427.0,437.0,1573.7775509135777,1573.7775509135777,16.1224015371126,16.1224015371126,19.761782727244533,19.784895923416748,9.961633244675603,2919.596821290605,12.22937359444694,7.697825788886134,2.0535359310123584,5.093097409926657,1142.407349148366,0.3057745999999998,0.5,5.0,0.5111111111111111,0.408002624695845,1579.407349148366,4788.324375904637,1346.0,473.9565500872211,450.0,199.52978366350757,43.50857782662595,3736.1093732061677,1788.6259432595516,1382.1559752817952,0.7727473597766257,1532.7489791111002,1.078078685,0.0007033628465537906,7057.48429557682,105.5226811322899,198.03755159117517,2355.9743363459543,5367.804284171588,45.164534464444,0.7399665452440315,28.670883635682937
5.0,3.1,1.1,2,1.0,1.0,-6245.006518849861,1833.6483808175951,3406.0,0.9051288865267074,357.0,0.09487111347329259,213.0,0.05660377358490566,216.0,6.0,0.0015944724953494552,9.0,135.0,0.03587563114536274,266.0,3.0,0.0007972362476747276,3157.5551018271553,4046.8717195760582,45.0,914.4203025533525,959.4203025533525,345.8394557585728,345.8394557585728,14.502089893623637,14.502089893623637,27.755584528221604,28.130659994819194,11.319679866804176,301.43058295300034,21.75565581187211,6.504980570457381,2.030701141704394,3.1003426293373195,1454.058791768648,0.30577459999999995,4.2334273266358915,5.0,4.321713074564651,0.42691097820570995,2413.4790943220005,4505.245659130096,272.0,403.2757010817015,450.0,562.4833800423794,41.561271969798035,4755.328898373666,481.5466215608474,276.72614896193824,0.5746611783195151,1532.7489791111002,10.325943278,0.006736878261689275,6769.624499045613,114.02956691277684,197.916200810796,2562.651757290824,5791.29214495044,42.020819538540245,0.5483977248938813,28.729053104725946
5.0,3.2,1.3,2,1.1591565026696609,1.0,-6199.033835022998,1719.0232710472753,3409.0,0.9059261227743821,354.0,0.09407387722561786,201.0,0.05341482859420675,203.0,4.0,0.0010629816635663034,7.0,147.0,0.03906457613606165,256.0,2.0,0.0005314908317831517,3157.5551018271553,4035.8491419522984,35.0,959.3704087564564,994.3704087564564,446.0793002610222,520.4258503045259,15.155067651211043,15.155067651211043,29.51920873820475,29.947023357599022,12.375654345434585,496.4697562232647,24.321313762643218,6.907117705272019,2.0372253672209553,3.1337436628110136,1465.9839171865783,0.30577459999999934,4.725962604711608,5.833333333333333,4.803721781432157,0.43003341659917227,2460.354325943035,4485.936062670747,236.0,361.3461892185584,450.0,565.4702826105206,40.21122009674813,4794.328623720156,445.4070227944208,248.5911974691475,0.558121414228095,1532.7489791111002,6.289517262,0.004103422900759348,6772.484625625678,110.64864401319772,198.04624423025416,2640.1106616137276,5917.4082788469605,39.84861378104823,0.5416418474647505,28.053009752428576
5.0,0.0,2.6,2,4.0,1.0,-6491.419927124278,1930.9856932943135,3328.0,0.8844007440871645,435.0,0.1155992559128355,267.0,0.07095402604305076,269.0,6.0,0.0015944724953494552,9.0,160.0,0.04251926654265214,354.0,2.0,0.0005314908317831517,3157.5551018271553,4078.2647996432834,45.0,699.3999743461609,744.3999743461609,345.8394557585728,389.0693877283944,12.56083578177369,12.56083578177369,23.350431392533373,23.60516337136101,7.9147578470805815,470.43326704667163,14.973636670473496,5.781027851700451,2.030701141704394,3.0660056511221594,1414.0438887020719,0.30577459999999945,2.5999999046325684,5.625,2.7069089976224032,0.4248929954032668,2158.4438630482327,4627.7125168678585,402.0,482.1348631788086,450.0,448.39766389194153,44.092436949374246,4624.464846661804,584.4747529287982,426.9069111878694,0.7304112094639543,1532.7489791111002,6.616358408,0.004316661435218883,6741.688578701702,118.92518821482534,198.31369002644655,2297.586805836416,5104.431899534432,48.74837461965486,0.607402418312704,29.607320491890018
5.0,0.0,0.5,2,4.0,1.0,-6875.111463995597,2354.763423524134,2929.0,0.7783683231464257,834.0,0.22163167685357427,707.0,0.18788200903534413,713.0,3.0,0.0007972362476747276,9.0,118.0,0.03135795907520595,812.0,6.0,0.0015944724953494552,3157.5551018271553,4119.056362168441,45.0,356.5,401.5,345.8394557585728,345.8394557585728,5.277077646800058,5.277077646800058,9.522315047085314,9.602110983234073,3.230412361747148,439.5939822301852,5.86708742720295,5.2387416603721055,2.030701141704394,3.0542930251359945,1203.2456192193524,0.3057745999999999,0.5,5.0,0.5607541899441341,0.4108042400885464,1604.7456192193524,4792.483311893818,1222.0,522.9406967910862,450.0,228.77544685738067,51.601573013386975,3935.0738067169505,718.2175808801361,1164.7294341498516,1.6216944073167072,1532.7489791111002,7.080522544999999,0.0046194925858676905,6186.040366708186,127.98285462579955,197.86827491914576,2279.6145856036583,4857.550000822409,60.68471801257692,0.6748499104538853,29.63310808918908
