,household_id,origin,destination,depart,home_zone_id,income,emp_15min
1881,910857,9414.0,9036.0,12.0,9036,309474,2985.561111111112
1882,210209,9235.0,9419.0,18.0,9235,26350,155.13818800247375
1883,210288,9235.0,9390.0,10.0,9235,136839,155.13818800247375
1884,210288,9390.0,9235.0,16.0,9235,136839,155.13818800247375
1885,210289,9235.0,9414.0,8.0,9235,80913,155.13818800247375
1886,210289,9414.0,9235.0,18.0,9235,80913,155.13818800247375
1887,210398,9349.0,9235.0,18.0,9235,116271,155.13818800247375
1888,210419,9235.0,9397.0,8.0,9235,10939,155.13818800247375
1889,210419,9397.0,9235.0,15.0,9235,10939,155.13818800247375
1890,210480,9235.0,9290.0,9.0,9235,32834,155.13818800247375
1891,210480,9290.0,9235.0,11.0,9235,32834,155.13818800247375
1892,210480,9235.0,9410.0,13.0,9235,32834,155.13818800247375
1893,210480,9410.0,9235.0,13.0,9235,32834,155.13818800247375
1894,210501,9235.0,9421.0,16.0,9235,27766,155.13818800247375
1895,210501,9421.0,9446.0,20.0,9235,27766,155.13818800247375
1896,210501,9446.0,9235.0,20.0,9235,27766,155.13818800247375
1897,210501,9235.0,9269.0,10.0,9235,27766,155.13818800247375
1898,210501,9235.0,9398.0,13.0,9235,27766,155.13818800247375
1899,210501,9398.0,9414.0,14.0,9235,27766,155.13818800247375
1900,210501,9414.0,9264.0,14.0,9235,27766,155.13818800247375
1901,210501,9264.0,9235.0,14.0,9235,27766,155.13818800247375
1902,210620,9235.0,9388.0,12.0,9235,211627,155.13818800247375
1903,210620,9388.0,9235.0,15.0,9235,211627,155.13818800247375
1904,210620,9235.0,9421.0,13.0,9235,211627,155.13818800247375
1905,210620,9421.0,9235.0,13.0,9235,211627,155.13818800247375
1906,210691,9235.0,9332.0,8.0,9235,108164,155.13818800247375
1907,210691,9332.0,9235.0,16.0,9235,108164,155.13818800247375
1908,210691,9235.0,9391.0,13.0,9235,108164,155.13818800247375
1909,210691,9391.0,9235.0,13.0,9235,108164,155.13818800247375
1910,210719,9235.0,9335.0,14.0,9235,68122,155.13818800247375
1911,210719,9335.0,9235.0,17.0,9235,68122,155.13818800247375
1912,210785,9235.0,9283.0,9.0,9235,131145,155.13818800247375
1913,210785,9283.0,9235.0,15.0,9235,131145,155.13818800247375
1914,210785,9235.0,9397.0,8.0,9235,131145,155.13818800247375
1915,210785,9397.0,9235.0,15.0,9235,131145,155.13818800247375
1916,210823,9235.0,9249.0,18.0,9235,75512,155.13818800247375
1917,518315,9235.0,9414.0,8.0,9235,29797,155.13818800247375
1918,609429,9235.0,9286.0,14.0,9235,237749,155.13818800247375
1919,609429,9286.0,9235.0,15.0,9235,237749,155.13818800247375
1920,613534,9235.0,9373.0,9.0,9235,20585,155.13818800247375
1921,613534,9373.0,9235.0,16.0,9235,20585,155.13818800247375
1922,623862,9235.0,9416.0,7.0,9235,23364,155.13818800247375
1923,623862,9416.0,9235.0,13.0,9235,23364,155.13818800247375
1924,666522,9235.0,9414.0,12.0,9235,77786,155.13818800247375
1925,666522,9414.0,9235.0,13.0,9235,77786,155.13818800247375
1926,669144,9235.0,9293.0,9.0,9235,58100,155.13818800247375
1927,669144,9293.0,9235.0,15.0,9235,58100,155.13818800247375
1928,695338,9235.0,9417.0,20.0,9235,45006,155.13818800247375
1929,695338,9417.0,9235.0,20.0,9235,45006,155.13818800247375
1930,703202,9235.0,9277.0,7.0,9235,29609,155.13818800247375
1931,703202,9277.0,9235.0,15.0,9235,29609,155.13818800247375
1932,703202,9235.0,9398.0,15.0,9235,29609,155.13818800247375
1933,703202,9398.0,9235.0,16.0,9235,29609,155.13818800247375
1934,725142,9235.0,9414.0,15.0,9235,30703,155.13818800247375
1935,725142,9235.0,9397.0,9.0,9235,30703,155.13818800247375
1936,725142,9397.0,9235.0,9.0,9235,30703,155.13818800247375
1937,744656,9235.0,9324.0,8.0,9235,84418,155.13818800247375
1938,744656,9235.0,9388.0,7.0,9235,84418,155.13818800247375
1939,744656,9388.0,9235.0,14.0,9235,84418,155.13818800247375
1940,776085,9400.0,9392.0,11.0,9235,60067,155.13818800247375
1941,776085,9392.0,9400.0,11.0,9235,60067,155.13818800247375
1942,776085,9235.0,9400.0,7.0,9235,60067,155.13818800247375
1943,776085,9400.0,9235.0,17.0,9235,60067,155.13818800247375
1944,832812,9235.0,9236.0,14.0,9235,11356,155.13818800247375
1945,832812,9236.0,9235.0,21.0,9235,11356,155.13818800247375
1946,832812,9235.0,9222.0,7.0,9235,11356,155.13818800247375
1947,832812,9222.0,9235.0,14.0,9235,11356,155.13818800247375
1948,833079,9235.0,9337.0,7.0,9235,69164,155.13818800247375
1949,833079,9337.0,9235.0,18.0,9235,69164,155.13818800247375
1950,833079,9235.0,9394.0,17.0,9235,69164,155.13818800247375
1951,833079,9394.0,9235.0,17.0,9235,69164,155.13818800247375
1952,833079,1293.0,9235.0,17.0,9235,69164,155.13818800247375
1953,834472,9235.0,9293.0,18.0,9235,220334,155.13818800247375
1954,834472,9235.0,9439.0,18.0,9235,220334,155.13818800247375
1955,834472,9439.0,9235.0,18.0,9235,220334,155.13818800247375
1956,834472,9235.0,9402.0,9.0,9235,220334,155.13818800247375
1957,834472,9402.0,9235.0,13.0,9235,220334,155.13818800247375
1958,864055,9235.0,9414.0,7.0,9235,56044,155.13818800247375
1959,896393,9235.0,9321.0,19.0,9235,97172,155.13818800247375
1960,896393,9321.0,9235.0,23.0,9235,97172,155.13818800247375
1961,896393,9235.0,9409.0,11.0,9235,97172,155.13818800247375
1962,896393,9409.0,9235.0,12.0,9235,97172,155.13818800247375
1963,901288,9235.0,9392.0,15.0,9235,31514,155.13818800247375
1964,901288,9392.0,9414.0,15.0,9235,31514,155.13818800247375
1965,901288,9414.0,9414.0,16.0,9235,31514,155.13818800247375
1966,901288,9414.0,9235.0,16.0,9235,31514,155.13818800247375
1967,950124,9235.0,9391.0,16.0,9235,29672,155.13818800247375
1968,1012235,9235.0,9243.0,6.0,9235,35806,155.13818800247375
1969,1012235,9235.0,1361.0,15.0,9235,35806,155.13818800247375
1970,1021467,9235.0,9425.0,15.0,9235,62569,155.13818800247375
1971,1021467,9425.0,9228.0,16.0,9235,62569,155.13818800247375
1972,1021467,9228.0,9235.0,16.0,9235,62569,155.13818800247375
1973,1021615,9235.0,9445.0,7.0,9235,106406,155.13818800247375
1974,1021615,9445.0,9235.0,8.0,9235,106406,155.13818800247375
1975,1021615,9235.0,9222.0,7.0,9235,106406,155.13818800247375
1976,1021615,9222.0,9235.0,16.0,9235,106406,155.13818800247375
1977,1046402,9235.0,9372.0,12.0,9235,176050,155.13818800247375
1978,1046402,9372.0,9235.0,14.0,9235,176050,155.13818800247375
1979,1088481,9225.0,9235.0,22.0,9235,47419,155.13818800247375
1980,1107721,9235.0,9284.0,11.0,9235,58905,155.13818800247375
1981,1107721,9284.0,9235.0,12.0,9235,58905,155.13818800247375
1982,1107721,9235.0,9416.0,13.0,9235,58905,155.13818800247375
1983,1107721,9416.0,9235.0,14.0,9235,58905,155.13818800247375
1984,1122776,9235.0,9376.0,19.0,9235,108054,155.13818800247375
1985,1122776,9376.0,9235.0,21.0,9235,108054,155.13818800247375
1986,1122776,9235.0,9397.0,7.0,9235,108054,155.13818800247375
1987,1122776,9397.0,1386.0,14.0,9235,108054,155.13818800247375
1988,1122776,1386.0,9235.0,14.0,9235,108054,155.13818800247375
1989,1122776,9235.0,9277.0,7.0,9235,108054,155.13818800247375
1990,1122776,9277.0,9235.0,16.0,9235,108054,155.13818800247375
1991,210210,9224.0,9393.0,15.0,9224,26761,562.4761904761905
1992,210210,9393.0,9224.0,16.0,9224,26761,562.4761904761905
1993,210349,9224.0,948.0,15.0,9224,33541,562.4761904761905
1994,210431,9224.0,9414.0,12.0,9224,27329,562.4761904761905
1995,210431,9414.0,9414.0,14.0,9224,27329,562.4761904761905
1996,210431,9414.0,9224.0,15.0,9224,27329,562.4761904761905
1997,210464,9224.0,9225.0,7.0,9224,11288,562.4761904761905
1998,210464,9225.0,9224.0,13.0,9224,11288,562.4761904761905
1999,210499,9224.0,9375.0,21.0,9224,94204,562.4761904761905
2000,210499,9375.0,9224.0,22.0,9224,94204,562.4761904761905
2001,210499,9224.0,9277.0,7.0,9224,94204,562.4761904761905
2002,210499,9277.0,9384.0,7.0,9224,94204,562.4761904761905
2003,210499,9384.0,9253.0,17.0,9224,94204,562.4761904761905
2004,210499,9253.0,9224.0,17.0,9224,94204,562.4761904761905
2005,210514,9224.0,9330.0,11.0,9224,107944,562.4761904761905
2006,210514,9414.0,9224.0,21.0,9224,107944,562.4761904761905
2007,210542,9224.0,9269.0,20.0,9224,112891,562.4761904761905
2008,210542,9269.0,9224.0,23.0,9224,112891,562.4761904761905
2009,210598,9421.0,9224.0,15.0,9224,97282,562.4761904761905
2010,210603,9224.0,948.0,11.0,9224,163696,562.4761904761905
2011,210604,9224.0,9445.0,15.0,9224,154833,562.4761904761905
2012,210604,9445.0,9224.0,20.0,9224,154833,562.4761904761905
2013,210659,9224.0,9284.0,8.0,9224,40830,562.4761904761905
2014,210659,9284.0,9224.0,16.0,9224,40830,562.4761904761905
2015,210659,9224.0,9228.0,8.0,9224,40830,562.4761904761905
2016,210659,9228.0,9224.0,13.0,9224,40830,562.4761904761905
2017,210659,9224.0,9445.0,21.0,9224,40830,562.4761904761905
2018,210659,9445.0,9224.0,21.0,9224,40830,562.4761904761905
2019,210659,9224.0,9395.0,8.0,9224,40830,562.4761904761905
2020,210659,9395.0,9224.0,9.0,9224,40830,562.4761904761905
2021,210659,9249.0,9224.0,20.0,9224,40830,562.4761904761905
2022,210738,9224.0,9421.0,6.0,9224,78354,562.4761904761905
2023,210738,9247.0,9224.0,13.0,9224,78354,562.4761904761905
2024,342557,9224.0,9277.0,12.0,9224,87829,562.4761904761905
2025,342557,9277.0,9224.0,12.0,9224,87829,562.4761904761905
2026,518155,9333.0,9224.0,18.0,9224,43661,562.4761904761905
2027,518222,9224.0,9409.0,15.0,9224,30421,562.4761904761905
2028,518222,9409.0,9224.0,15.0,9224,30421,562.4761904761905
2029,518224,948.0,9224.0,11.0,9224,77880,562.4761904761905
2030,518304,9224.0,1289.0,6.0,9224,77028,562.4761904761905
2031,518304,1289.0,9224.0,16.0,9224,77028,562.4761904761905
2032,649876,9224.0,9351.0,16.0,9224,172290,562.4761904761905
2033,649876,9224.0,9305.0,8.0,9224,172290,562.4761904761905
2034,649876,9305.0,9233.0,9.0,9224,172290,562.4761904761905
2035,649876,9233.0,9224.0,9.0,9224,172290,562.4761904761905
2036,670157,9224.0,9290.0,14.0,9224,64893,562.4761904761905
2037,670157,9290.0,9224.0,21.0,9224,64893,562.4761904761905
2038,670157,9224.0,9246.0,12.0,9224,64893,562.4761904761905
2039,670157,9246.0,9264.0,14.0,9224,64893,562.4761904761905
2040,670157,9264.0,9403.0,21.0,9224,64893,562.4761904761905
2041,670157,9403.0,9224.0,21.0,9224,64893,562.4761904761905
2042,709193,9224.0,9400.0,17.0,9224,61586,562.4761904761905
2043,709193,9400.0,9224.0,20.0,9224,61586,562.4761904761905
2044,709193,9224.0,9225.0,8.0,9224,61586,562.4761904761905
2045,709193,9224.0,9276.0,6.0,9224,61586,562.4761904761905
2046,709193,9276.0,9224.0,14.0,9224,61586,562.4761904761905
2047,718112,9224.0,9221.0,13.0,9224,31014,562.4761904761905
2048,718112,9224.0,9251.0,8.0,9224,31014,562.4761904761905
2049,718112,9251.0,9232.0,12.0,9224,31014,562.4761904761905
2050,718112,9232.0,9224.0,12.0,9224,31014,562.4761904761905
2051,720833,9224.0,9400.0,18.0,9224,121611,562.4761904761905
2052,720833,9400.0,9371.0,20.0,9224,121611,562.4761904761905
2053,720833,9371.0,9224.0,20.0,9224,121611,562.4761904761905
2054,729110,9402.0,9224.0,15.0,9224,29015,562.4761904761905
2055,752675,9224.0,9222.0,8.0,9224,117035,562.4761904761905
2056,752675,9222.0,9224.0,14.0,9224,117035,562.4761904761905
2057,807750,9224.0,9223.0,18.0,9224,73428,562.4761904761905
2058,828597,9224.0,9344.0,8.0,9224,65787,562.4761904761905
2059,828597,9344.0,9224.0,15.0,9224,65787,562.4761904761905
2060,835825,9224.0,9269.0,7.0,9224,83755,562.4761904761905
2061,835825,9269.0,9224.0,7.0,9224,83755,562.4761904761905
2062,894111,9224.0,9397.0,15.0,9224,65876,562.4761904761905
2063,894111,9397.0,9394.0,21.0,9224,65876,562.4761904761905
2064,894111,9394.0,9225.0,21.0,9224,65876,562.4761904761905
2065,894111,9225.0,9224.0,21.0,9224,65876,562.4761904761905
2066,926075,9224.0,9269.0,8.0,9224,82808,562.4761904761905
2067,926075,9269.0,9224.0,16.0,9224,82808,562.4761904761905
2068,926075,9224.0,9237.0,5.0,9224,82808,562.4761904761905
2069,926075,9224.0,9224.0,9.0,9224,82808,562.4761904761905
2070,926075,9224.0,9224.0,9.0,9224,82808,562.4761904761905
2071,987448,9224.0,9257.0,8.0,9224,51149,562.4761904761905
2072,987448,9257.0,9224.0,8.0,9224,51149,562.4761904761905
2073,987448,9414.0,9224.0,17.0,9224,51149,562.4761904761905
2074,987448,9224.0,950.0,13.0,9224,51149,562.4761904761905
2075,987448,950.0,9224.0,15.0,9224,51149,562.4761904761905
2076,991525,9264.0,9224.0,20.0,9224,167187,562.4761904761905
2077,991525,9224.0,9276.0,8.0,9224,167187,562.4761904761905
2078,991525,9276.0,9224.0,21.0,9224,167187,562.4761904761905
2079,1004130,9224.0,9277.0,9.0,9224,38140,562.4761904761905
2080,1004130,9277.0,9224.0,16.0,9224,38140,562.4761904761905
2081,1022134,9224.0,9397.0,10.0,9224,56670,562.4761904761905
2082,1022134,9397.0,9224.0,14.0,9224,56670,562.4761904761905
2083,1022134,9317.0,9224.0,18.0,9224,56670,562.4761904761905
2084,1022134,9224.0,9397.0,8.0,9224,56670,562.4761904761905
2085,1022134,9397.0,9224.0,15.0,9224,56670,562.4761904761905
2086,1022134,9224.0,9273.0,9.0,9224,56670,562.4761904761905
2087,1022134,9273.0,9224.0,9.0,9224,56670,562.4761904761905
2088,1022134,9224.0,9400.0,12.0,9224,56670,562.4761904761905
2089,1022134,9400.0,9224.0,16.0,9224,56670,562.4761904761905
2090,1022134,9224.0,9402.0,21.0,9224,56670,562.4761904761905
2091,1022134,9402.0,9224.0,21.0,9224,56670,562.4761904761905
2092,1027207,9224.0,9307.0,8.0,9224,30733,562.4761904761905
2093,1027207,9307.0,9224.0,15.0,9224,30733,562.4761904761905
2094,1027207,9224.0,9277.0,11.0,9224,30733,562.4761904761905
2095,1027207,9277.0,9224.0,15.0,9224,30733,562.4761904761905
2096,1027207,9224.0,9256.0,8.0,9224,30733,562.4761904761905
2097,1027207,9256.0,9246.0,11.0,9224,30733,562.4761904761905
2098,1027207,9246.0,9224.0,11.0,9224,30733,562.4761904761905
2099,1032811,9224.0,9403.0,8.0,9224,38413,562.4761904761905
2100,1032811,9403.0,9224.0,14.0,9224,38413,562.4761904761905
2101,1032811,9224.0,9282.0,9.0,9224,38413,562.4761904761905
2102,1032811,9282.0,9224.0,17.0,9224,38413,562.4761904761905
2103,1032811,9224.0,9428.0,7.0,9224,38413,562.4761904761905
2104,1032811,9428.0,9224.0,14.0,9224,38413,562.4761904761905
2105,1032811,948.0,9224.0,10.0,9224,38413,562.4761904761905
2106,1040093,9224.0,9222.0,7.0,9224,11148,562.4761904761905
2107,1040093,9222.0,9224.0,15.0,9224,11148,562.4761904761905
2108,1040093,9224.0,9221.0,7.0,9224,11148,562.4761904761905
2109,1040093,9221.0,9224.0,7.0,9224,11148,562.4761904761905
2110,1040093,9224.0,9327.0,15.0,9224,11148,562.4761904761905
2111,1040093,9327.0,9224.0,16.0,9224,11148,562.4761904761905
2112,1040093,9224.0,9284.0,7.0,9224,11148,562.4761904761905
2113,1040093,9284.0,9224.0,15.0,9224,11148,562.4761904761905
2114,1040093,9224.0,9409.0,5.0,9224,11148,562.4761904761905
2115,1040093,9409.0,1288.0,18.0,9224,11148,562.4761904761905
2116,1040093,1288.0,9224.0,18.0,9224,11148,562.4761904761905
2117,1040093,9224.0,9414.0,16.0,9224,11148,562.4761904761905
2118,1040093,9414.0,9224.0,17.0,9224,11148,562.4761904761905
2119,1064179,9224.0,9277.0,8.0,9224,207274,562.4761904761905
2120,1064179,9277.0,9224.0,18.0,9224,207274,562.4761904761905
2121,1064179,9414.0,9224.0,15.0,9224,207274,562.4761904761905
2122,1064179,9224.0,9402.0,14.0,9224,207274,562.4761904761905
2123,1077189,9224.0,9267.0,7.0,9224,25732,562.4761904761905
2124,1077189,9267.0,9224.0,15.0,9224,25732,562.4761904761905
2125,1077189,9224.0,9281.0,8.0,9224,25732,562.4761904761905
2126,1077189,9281.0,9224.0,15.0,9224,25732,562.4761904761905
2127,1089858,9224.0,9304.0,7.0,9224,24085,562.4761904761905
2128,1089858,9304.0,9224.0,16.0,9224,24085,562.4761904761905
2129,1095724,9224.0,9290.0,18.0,9224,24909,562.4761904761905
2130,1095724,9290.0,9224.0,21.0,9224,24909,562.4761904761905
2131,210213,9252.0,9417.0,15.0,9252,89060,2332.380158730159
2132,210213,9417.0,9252.0,15.0,9252,89060,2332.380158730159
2133,210213,9252.0,9349.0,7.0,9252,89060,2332.380158730159
2134,210213,9349.0,9252.0,15.0,9252,89060,2332.380158730159
2135,210213,9252.0,9358.0,6.0,9252,89060,2332.380158730159
2136,210213,9358.0,9252.0,13.0,9252,89060,2332.380158730159
2137,210361,9252.0,9337.0,16.0,9252,57206,2332.380158730159
2138,210361,9337.0,9252.0,17.0,9252,57206,2332.380158730159
2139,210361,9252.0,9342.0,8.0,9252,57206,2332.380158730159
2140,210361,9342.0,9252.0,15.0,9252,57206,2332.380158730159
2141,210487,9252.0,9409.0,12.0,9252,23313,2332.380158730159
2142,210487,9409.0,9252.0,12.0,9252,23313,2332.380158730159
2143,210487,9252.0,1293.0,15.0,9252,23313,2332.380158730159
2144,210487,1293.0,9252.0,16.0,9252,23313,2332.380158730159
2145,210487,1288.0,9252.0,15.0,9252,23313,2332.380158730159
2146,210530,9252.0,9398.0,8.0,9252,108384,2332.380158730159
2147,210530,9398.0,9252.0,8.0,9252,108384,2332.380158730159
2148,210571,9252.0,9309.0,11.0,9252,52836,2332.380158730159
2149,210571,9309.0,9252.0,14.0,9252,52836,2332.380158730159
2150,210571,9252.0,9391.0,8.0,9252,52836,2332.380158730159
2151,210571,9414.0,9252.0,17.0,9252,52836,2332.380158730159
2152,210632,9252.0,9249.0,13.0,9252,30328,2332.380158730159
2153,210632,9249.0,9252.0,20.0,9252,30328,2332.380158730159
2154,210636,9252.0,9335.0,13.0,9252,177661,2332.380158730159
2155,210636,9335.0,9252.0,14.0,9252,177661,2332.380158730159
2156,210641,9252.0,9414.0,9.0,9252,39668,2332.380158730159
2157,210641,9414.0,9409.0,10.0,9252,39668,2332.380158730159
2158,210641,9409.0,9252.0,12.0,9252,39668,2332.380158730159
2159,210673,9252.0,9398.0,12.0,9252,88682,2332.380158730159
2160,210673,9398.0,9252.0,17.0,9252,88682,2332.380158730159
2161,210695,9252.0,9285.0,7.0,9252,19433,2332.380158730159
2162,210695,9285.0,9252.0,17.0,9252,19433,2332.380158730159
2163,210784,9252.0,9381.0,20.0,9252,90387,2332.380158730159
2164,210789,1288.0,9252.0,21.0,9252,27298,2332.380158730159
2165,210789,9252.0,9395.0,12.0,9252,27298,2332.380158730159
2166,210800,9414.0,9252.0,21.0,9252,30359,2332.380158730159
2167,210814,9252.0,1293.0,21.0,9252,100909,2332.380158730159
2168,210814,1293.0,9252.0,22.0,9252,100909,2332.380158730159
2169,210818,9402.0,9252.0,11.0,9252,83944,2332.380158730159
2170,595477,9252.0,9375.0,11.0,9252,41609,2332.380158730159
2171,595477,9375.0,9252.0,11.0,9252,41609,2332.380158730159
2172,606004,9252.0,9349.0,7.0,9252,78449,2332.380158730159
2173,606004,9349.0,9252.0,16.0,9252,78449,2332.380158730159
2174,606004,9252.0,9333.0,16.0,9252,78449,2332.380158730159
2175,606004,9333.0,9252.0,21.0,9252,78449,2332.380158730159
2176,617448,9252.0,9397.0,14.0,9252,49196,2332.380158730159
2177,617448,9397.0,9252.0,15.0,9252,49196,2332.380158730159
2178,628375,9402.0,9252.0,20.0,9252,120848,2332.380158730159
2179,742291,9395.0,9252.0,7.0,9252,82239,2332.380158730159
2180,742291,9246.0,9252.0,12.0,9252,82239,2332.380158730159
2181,800473,9252.0,1288.0,14.0,9252,30858,2332.380158730159
2182,800473,1288.0,9252.0,15.0,9252,30858,2332.380158730159
2183,889538,9252.0,9243.0,18.0,9252,118941,2332.380158730159
2184,942380,9252.0,9397.0,6.0,9252,80344,2332.380158730159
2185,942380,9397.0,9252.0,13.0,9252,80344,2332.380158730159
2186,942380,9252.0,9326.0,7.0,9252,80344,2332.380158730159
2187,942380,9326.0,9252.0,7.0,9252,80344,2332.380158730159
2188,942380,9252.0,9414.0,8.0,9252,80344,2332.380158730159
2189,942380,9414.0,9252.0,9.0,9252,80344,2332.380158730159
2190,942380,9252.0,9386.0,15.0,9252,80344,2332.380158730159
2191,942380,9386.0,9252.0,15.0,9252,80344,2332.380158730159
2192,958534,9252.0,9283.0,17.0,9252,105416,2332.380158730159
2193,958534,9417.0,9252.0,17.0,9252,105416,2332.380158730159
2194,983406,9252.0,9304.0,8.0,9252,21409,2332.380158730159
2195,983406,9304.0,9252.0,9.0,9252,21409,2332.380158730159
2196,983406,9252.0,9424.0,13.0,9252,21409,2332.380158730159
2197,983406,9424.0,9252.0,15.0,9252,21409,2332.380158730159
2198,1006625,9409.0,9252.0,17.0,9252,44015,2332.380158730159
2199,1011063,9252.0,9398.0,12.0,9252,6877,2332.380158730159
2200,1014373,9252.0,9347.0,11.0,9252,40323,2332.380158730159
2201,1014373,9252.0,9400.0,10.0,9252,40323,2332.380158730159
2202,1014373,9400.0,9394.0,10.0,9252,40323,2332.380158730159
2203,1014373,9394.0,9400.0,10.0,9252,40323,2332.380158730159
2204,1014373,9400.0,9252.0,10.0,9252,40323,2332.380158730159
2205,1016692,9252.0,9414.0,8.0,9252,46798,2332.380158730159
2206,1016692,9414.0,9252.0,10.0,9252,46798,2332.380158730159
2207,1062954,9252.0,9409.0,18.0,9252,166382,2332.380158730159
2208,1062954,9409.0,9252.0,19.0,9252,166382,2332.380158730159
2209,210214,9225.0,9246.0,11.0,9225,14643,1587.7904761904765
2210,210266,9225.0,9398.0,12.0,9225,98381,1587.7904761904765
2211,210266,9398.0,9225.0,17.0,9225,98381,1587.7904761904765
2212,210266,9225.0,9398.0,8.0,9225,98381,1587.7904761904765
2213,210266,9398.0,9308.0,8.0,9225,98381,1587.7904761904765
2214,210266,9308.0,9225.0,8.0,9225,98381,1587.7904761904765
2215,210266,9225.0,1289.0,8.0,9225,98381,1587.7904761904765
2216,210266,1289.0,9225.0,21.0,9225,98381,1587.7904761904765
2217,210376,9225.0,9397.0,8.0,9225,101898,1587.7904761904765
2218,210376,9225.0,9445.0,11.0,9225,101898,1587.7904761904765
2219,210376,9445.0,9225.0,12.0,9225,101898,1587.7904761904765
2220,210376,9225.0,9284.0,9.0,9225,101898,1587.7904761904765
2221,210376,9284.0,9225.0,10.0,9225,101898,1587.7904761904765
2222,210434,9225.0,9333.0,7.0,9225,40105,1587.7904761904765
2223,210434,9333.0,9225.0,18.0,9225,40105,1587.7904761904765
2224,210437,9225.0,9394.0,11.0,9225,28329,1587.7904761904765
2225,210437,9394.0,9225.0,13.0,9225,28329,1587.7904761904765
2226,210455,9225.0,9388.0,7.0,9225,27019,1587.7904761904765
2227,210549,9225.0,9400.0,10.0,9225,157787,1587.7904761904765
2228,210549,9400.0,9225.0,14.0,9225,157787,1587.7904761904765
2229,210549,9225.0,9248.0,8.0,9225,157787,1587.7904761904765
2230,210549,9225.0,9542.0,8.0,9225,157787,1587.7904761904765
2231,210609,9225.0,9378.0,16.0,9225,110363,1587.7904761904765
2232,210609,9378.0,9225.0,16.0,9225,110363,1587.7904761904765
2233,210609,9402.0,9225.0,10.0,9225,110363,1587.7904761904765
2234,210609,9225.0,9297.0,12.0,9225,110363,1587.7904761904765
2235,210609,9297.0,9225.0,15.0,9225,110363,1587.7904761904765
2236,210622,9225.0,9397.0,15.0,9225,80155,1587.7904761904765
2237,210622,9397.0,9225.0,22.0,9225,80155,1587.7904761904765
2238,210652,9225.0,9328.0,7.0,9225,39068,1587.7904761904765
2239,210652,9328.0,9225.0,7.0,9225,39068,1587.7904761904765
2240,210652,9225.0,9393.0,7.0,9225,39068,1587.7904761904765
2241,210652,9393.0,9225.0,16.0,9225,39068,1587.7904761904765
2242,210652,9225.0,9414.0,18.0,9225,39068,1587.7904761904765
2243,210652,9414.0,9225.0,18.0,9225,39068,1587.7904761904765
2244,210652,9225.0,9428.0,16.0,9225,39068,1587.7904761904765
2245,210652,9428.0,9225.0,16.0,9225,39068,1587.7904761904765
2246,210652,9225.0,9393.0,6.0,9225,39068,1587.7904761904765
2247,210690,9225.0,9394.0,15.0,9225,28579,1587.7904761904765
2248,210690,9394.0,9225.0,16.0,9225,28579,1587.7904761904765
2249,210700,9225.0,9397.0,7.0,9225,30671,1587.7904761904765
2250,210700,9397.0,9225.0,16.0,9225,30671,1587.7904761904765
2251,210700,9225.0,9256.0,8.0,9225,30671,1587.7904761904765
2252,210700,9256.0,9225.0,8.0,9225,30671,1587.7904761904765
2253,210700,9225.0,9351.0,7.0,9225,30671,1587.7904761904765
2254,210700,9351.0,9225.0,13.0,9225,30671,1587.7904761904765
2255,210721,9225.0,9414.0,9.0,9225,37376,1587.7904761904765
2256,210721,9414.0,9225.0,10.0,9225,37376,1587.7904761904765
2257,210744,9225.0,1386.0,11.0,9225,172827,1587.7904761904765
2258,210744,1386.0,9225.0,14.0,9225,172827,1587.7904761904765
2259,210744,9225.0,9299.0,8.0,9225,172827,1587.7904761904765
2260,210744,9299.0,9225.0,9.0,9225,172827,1587.7904761904765
2261,210744,9225.0,9297.0,12.0,9225,172827,1587.7904761904765
2262,210744,9297.0,9225.0,12.0,9225,172827,1587.7904761904765
2263,210748,9225.0,9400.0,7.0,9225,99920,1587.7904761904765
2264,210748,9400.0,9402.0,14.0,9225,99920,1587.7904761904765
2265,210748,9402.0,9225.0,15.0,9225,99920,1587.7904761904765
2266,210748,9225.0,9226.0,7.0,9225,99920,1587.7904761904765
2267,210748,9226.0,9246.0,15.0,9225,99920,1587.7904761904765
2268,210748,9246.0,9225.0,16.0,9225,99920,1587.7904761904765
2269,210806,9225.0,1293.0,17.0,9225,82428,1587.7904761904765
2270,210806,1293.0,9225.0,17.0,9225,82428,1587.7904761904765
2271,210806,9225.0,9414.0,15.0,9225,82428,1587.7904761904765
2272,210806,9414.0,9225.0,15.0,9225,82428,1587.7904761904765
2273,518199,9446.0,9225.0,13.0,9225,28922,1587.7904761904765
2274,518202,9225.0,9398.0,10.0,9225,34957,1587.7904761904765
2275,518202,9398.0,9225.0,10.0,9225,34957,1587.7904761904765
2276,635338,9233.0,9225.0,15.0,9225,103877,1587.7904761904765
2277,637185,9221.0,9225.0,18.0,9225,157519,1587.7904761904765
2278,691097,9225.0,948.0,11.0,9225,107175,1587.7904761904765
2279,712035,9225.0,9445.0,13.0,9225,285637,1587.7904761904765
2280,712035,9445.0,9225.0,17.0,9225,285637,1587.7904761904765
2281,712035,9036.0,9225.0,17.0,9225,285637,1587.7904761904765
2282,746913,9317.0,9225.0,16.0,9225,43731,1587.7904761904765
2283,773260,9225.0,9264.0,8.0,9225,100799,1587.7904761904765
2284,773260,9264.0,9225.0,13.0,9225,100799,1587.7904761904765
2285,773260,9225.0,9262.0,13.0,9225,100799,1587.7904761904765
2286,773260,9262.0,9225.0,15.0,9225,100799,1587.7904761904765
