Id,Origin,Destination,Type,Vol
3188,42826,4108,Veh,1.499359
3189,42826,4165,Veh,14.99157025
3190,42826,4166,Veh,0.5183005
3191,42826,4167,Veh,4.13121125
3192,42826,4168,Veh,8.3730885
3193,42826,4186,Veh,6.337344
3194,42826,4187,Veh,110.0396985
3195,42826,4188,Veh,21.78209075
3196,42826,4189,Veh,20.1539805
3197,42826,4190,Veh,8.11428425
3198,42826,4191,Veh,6.06610825
3199,42826,4192,Veh,5.55771575
3200,42826,4919,Veh,0.00238175
3201,42826,4920,Veh,6.24184525
3202,42826,4926,Veh,170.6177508
3203,42826,4928,Veh,0.05930675
3204,42826,4929,Veh,8.11450725
3205,42826,4947,Veh,0.00623875
3206,42826,4949,Veh,0.0072705
3207,42826,4950,Veh,5.903976
3208,42826,4951,Veh,51.94405375
3209,42826,4952,Veh,2.35133175
3210,42826,4954,Veh,56.43278075
3211,42826,4955,Veh,0.03589225
3212,42826,4956,Veh,19.2379345
3213,42826,4957,Veh,2.211029
3214,42826,42618,Veh,8.81831525
3215,42826,42620,Veh,36.831161
3216,42826,42928,Veh,10.968563
3217,42826,43404,Veh,1.798199
3218,42826,43405,Veh,0.15456775
3219,42826,43407,Veh,5.39232825
3220,42826,43500,Veh,3.82932575
3221,42826,43511,Veh,0.41685875
3222,42826,43513,Veh,3.09228975
3223,42826,51251,Veh,28.3506225
3224,42826,51271,Veh,42.537432
3225,42826,52220,Veh,24.14989525
3226,42826,52238,Veh,0.0071515
3227,42826,52733,Veh,1.0216245
3228,42826,65137,Veh,0.08529625
3229,42826,113906,Veh,62.0610825
3230,42826,118515,Veh,34.3987715
3231,42826,119417,Veh,0.00343675
3232,42826,119547,Veh,0.0008885
3233,42826,119548,Veh,0.082304
3234,42826,126254,Veh,11.57412225
3235,42826,126288,Veh,2.63985
3236,42826,126857,Veh,3.2296485
3237,42826,127093,Veh,16.156445
3238,42826,127217,Veh,2.50015875
3239,42826,127589,Veh,1.11076625
3240,42826,128299,Veh,0.2387515
3241,42826,128395,Veh,1.66136325
3242,42826,128917,Veh,123.4698075
3243,42826,129233,Veh,31.64051475
3244,42826,129456,Veh,25.73151775
3245,42826,150012,Veh,2.89126375
3246,42928,4032,Veh,0.002758
3247,42928,4080,Veh,0.87031225
3248,42928,4100,Veh,6.406991
3249,42928,4101,Veh,3.25220475
3250,42928,4102,Veh,4.6283595
3251,42928,4103,Veh,0.6389055
3252,42928,4104,Veh,0.65782775
3253,42928,4105,Veh,0.00167525
3254,42928,4106,Veh,0.0006255
3255,42928,4108,Veh,0.000309
3256,42928,4165,Veh,30.76646275
3257,42928,4166,Veh,0.8141955
3258,42928,4167,Veh,16.321769
3259,42928,4168,Veh,21.3015705
3260,42928,4186,Veh,0.01683125
3261,42928,4187,Veh,0.008839
3262,42928,4188,Veh,18.7129935
3263,42928,4189,Veh,36.0283345
3264,42928,4190,Veh,33.056443
3265,42928,4191,Veh,76.53403825
3266,42928,4192,Veh,15.07879825
3267,42928,4919,Veh,0.32660175
3268,42928,4920,Veh,7.789428
3269,42928,4926,Veh,11.08062125
3270,42928,4928,Veh,0.0101615
3271,42928,4929,Veh,0.00856025
3272,42928,4947,Veh,6.16933525
3273,42928,4949,Veh,0.2171285
3274,42928,4950,Veh,11.50210675
3275,42928,4951,Veh,89.889344
3276,42928,4952,Veh,68.690171
3277,42928,4954,Veh,29.1795115
3278,42928,4955,Veh,50.13082375
3279,42928,4956,Veh,84.34348675
3280,42928,4957,Veh,3.5332785
3281,42928,4979,Veh,0.0068485
3282,42928,4980,Veh,0.45471425
3283,42928,42826,Veh,7.7614235
3284,42928,43348,Veh,0.003199
3285,42928,43500,Veh,0.000386
3286,42928,43511,Veh,0.0004375
3287,42928,51251,Veh,0.000449
3288,42928,51271,Veh,0.03439625
3289,42928,52220,Veh,0.04716
3290,42928,52238,Veh,0.0853635
3291,42928,52733,Veh,0.0813105
3292,42928,65137,Veh,0.079385
3293,42928,113906,Veh,0.623368
3294,42928,118515,Veh,0.0986945
3295,42928,119417,Veh,12.64275225
3296,42928,126254,Veh,0.02521675
3297,42928,126288,Veh,0.02932425
3298,42928,126823,Veh,2.508165
3299,42928,128009,Veh,0.007751
3300,42928,128022,Veh,0.047939
3301,42928,128299,Veh,0.00766525
3302,42928,128395,Veh,0.00139675
3303,42928,128448,Veh,0.01303575
3304,42928,128768,Veh,20.969573
3305,42928,129085,Veh,1.9039635
3306,42928,129233,Veh,0.00492725
3307,42928,129456,Veh,0.02159125
3308,42928,140472,Veh,0.00320925
3309,42928,149939,Veh,0.21352225
3310,42928,150019,Veh,0.99104525
3311,42928,150026,Veh,0.0191385
3312,42928,150027,Veh,0.02336825
3313,42928,150033,Veh,0.01391825
3314,42928,151976,Veh,86.89385
3315,42928,152075,Veh,0.0023795
3316,43348,4032,Veh,9.51887
3317,43348,4080,Veh,32.50494475
3318,43348,4100,Veh,0.0833785
3319,43348,4101,Veh,7.96216275
3320,43348,4102,Veh,150.7539108
3321,43348,4103,Veh,2.39455275
3322,43348,4104,Veh,14.23871575
3323,43348,4105,Veh,7.062037
3324,43348,4106,Veh,1.91533325
3325,43348,4107,Veh,9.06041275
3326,43348,4108,Veh,10.420133
3327,43348,4165,Veh,30.04456125
3328,43348,4166,Veh,4.4205125
3329,43348,4167,Veh,0.780186
3330,43348,4168,Veh,0.0277065
3331,43348,4186,Veh,0.004168
3332,43348,4187,Veh,0.01215825
3333,43348,4188,Veh,0.0113955
3334,43348,4189,Veh,0.01426525
3335,43348,4190,Veh,0.00861775
3336,43348,4191,Veh,0.00999175
3337,43348,4192,Veh,0.032434
3338,43348,4919,Veh,0.14232175
3339,43348,4920,Veh,63.31664675
3340,43348,4926,Veh,0.00372575
3341,43348,4928,Veh,0.0018065
3342,43348,4929,Veh,0.00187525
3343,43348,4947,Veh,0.04716525
3344,43348,4949,Veh,0.006616
3345,43348,4950,Veh,0.01863825
3346,43348,4951,Veh,0.003982
3347,43348,4952,Veh,0.0024005
3348,43348,4954,Veh,0.00365375
3349,43348,4955,Veh,0.001447
3350,43348,4956,Veh,0.0176955
3351,43348,4957,Veh,0.03108025
3352,43348,42620,Veh,0.005176
3353,43348,42826,Veh,0.002088
3354,43348,42928,Veh,0.00942975
3355,43348,43404,Veh,2.80670325
3356,43348,43405,Veh,0.590297
3357,43348,43407,Veh,68.94551275
3358,43348,43500,Veh,9.94592325
3359,43348,43503,Veh,0.0015035
3360,43348,43511,Veh,0.77613325
3361,43348,43513,Veh,50.26019275
3362,43348,51251,Veh,248.0180305
3363,43348,51271,Veh,43.7030095
3364,43348,52220,Veh,295.2066665
3365,43348,52733,Veh,0.01805
3366,43348,65137,Veh,0.05680175
3367,43348,113906,Veh,1.7722755
3368,43348,118515,Veh,0.1119405
3369,43348,119417,Veh,4.37245225
3370,43348,119547,Veh,3.028214
3371,43348,119548,Veh,14.8446195
3372,43348,126254,Veh,25.25903
3373,43348,126288,Veh,5.49450125
3374,43348,126823,Veh,0.00633975
3375,43348,126857,Veh,72.51095925
3376,43348,127093,Veh,3.072262
3377,43348,127217,Veh,5.1566345
3378,43348,127589,Veh,8.625408
3379,43348,128395,Veh,0.0002155
3380,43348,129233,Veh,0.00502375
3381,43404,4032,Veh,10.42513375
3382,43404,4080,Veh,12.26358375
3383,43404,4100,Veh,6.91789325
3384,43404,4101,Veh,7.31672675
3385,43404,4102,Veh,9.551816
3386,43404,4103,Veh,0.88191725
3387,43404,4104,Veh,12.25432975
3388,43404,4105,Veh,10.0090365
3389,43404,4106,Veh,3.14070975
3390,43404,4107,Veh,135.495099
3391,43404,4108,Veh,12.3883815
3392,43404,4165,Veh,0.12736225
3393,43404,4166,Veh,0.026851
3394,43404,4167,Veh,0.04000125
3395,43404,4168,Veh,0.000547
3396,43404,4186,Veh,0.0115395
3397,43404,4187,Veh,0.00052025
3398,43404,4188,Veh,0.008511
3399,43404,4189,Veh,0.001612
3400,43404,4190,Veh,0.00252
3401,43404,4191,Veh,0.00088
3402,43404,4192,Veh,0.01122275
3403,43404,4919,Veh,0.0138675
3404,43404,4920,Veh,0.05059475
3405,43404,4926,Veh,0.004568
3406,43404,4928,Veh,0.0025015
3407,43404,4929,Veh,0.0039625
3408,43404,4947,Veh,0.01467175
3409,43404,4949,Veh,0.00455025
3410,43404,4950,Veh,0.0094325
3411,43404,4951,Veh,0.01094375
3412,43404,4952,Veh,0.0097385
3413,43404,4954,Veh,0.00426575
3414,43404,4955,Veh,0.00699175
3415,43404,4956,Veh,0.0110115
3416,43404,4957,Veh,0.02730975
3417,43404,4979,Veh,0.00257875
3418,43404,4980,Veh,0.0016145
3419,43404,42620,Veh,0.00068175
3420,43404,42826,Veh,0.015486
3421,43404,43348,Veh,0.07543675
3422,43404,43500,Veh,2.6008985
3423,43404,43511,Veh,0.113199
3424,43404,43513,Veh,1.1227175
3425,43404,52220,Veh,0.08519975
3426,43404,52238,Veh,41.23806125
3427,43404,52733,Veh,0.02633525
3428,43404,65137,Veh,0.04154975
3429,43404,119417,Veh,42.6849445
3430,43404,119547,Veh,0.252609
3431,43404,119548,Veh,0.8706985
3432,43404,126254,Veh,2.540966
3433,43404,126288,Veh,37.7429205
3434,43404,126823,Veh,17.19277525
3435,43404,126857,Veh,0.15370175
3436,43404,127093,Veh,9.599284
3437,43404,127217,Veh,1.54038625
3438,43404,127589,Veh,0.27774125
3439,43404,127644,Veh,0.11935625
3440,43404,128009,Veh,0.016427
3441,43404,128022,Veh,0.0028175
3442,43404,128395,Veh,0.000348
3443,43404,128448,Veh,0.00022275
3444,43404,128768,Veh,0.00301125
3445,43404,140472,Veh,8.58788625
3446,43404,149939,Veh,1.6410225
3447,43404,150019,Veh,0.0078235
3448,43404,150026,Veh,0.00110275
3449,43404,150027,Veh,0.01144775
3450,43404,150033,Veh,0.004522
3451,43404,151976,Veh,0.00286825
3452,43405,4032,Veh,0.017321
3453,43405,4080,Veh,0.50976325
3454,43405,4100,Veh,8.33414
3455,43405,4101,Veh,33.983739
3456,43405,4102,Veh,5.63425875
3457,43405,4103,Veh,3.74473425
3458,43405,4104,Veh,34.94267775
3459,43405,4105,Veh,5.60087325
3460,43405,4106,Veh,2.72996225
3461,43405,4107,Veh,0.384166
3462,43405,4108,Veh,18.116998
3463,43405,4165,Veh,0.029827
3464,43405,4166,Veh,0.1778845
3465,43405,4168,Veh,0.0004135
3466,43405,4186,Veh,0.000492
3467,43405,4187,Veh,0.0004595
3468,43405,4188,Veh,0.000137
3469,43405,4189,Veh,0.0001605
3470,43405,4191,Veh,0.00015775
3471,43405,4192,Veh,0.002559
3472,43405,4919,Veh,0.406521
3473,43405,4920,Veh,0.68731975
3474,43405,4926,Veh,0.0002415
3475,43405,4928,Veh,0.00023225
3476,43405,4929,Veh,0.00004175
3477,43405,4947,Veh,0.39363875
3478,43405,4949,Veh,0.0211095
3479,43405,4950,Veh,0.00031575
3480,43405,4951,Veh,0.000223
3481,43405,4952,Veh,0.0002205
3482,43405,4954,Veh,0.000107
3483,43405,4955,Veh,0.0002255
3484,43405,4956,Veh,0.00071075
3485,43405,4957,Veh,0.14535575
3486,43405,4979,Veh,0.00023725
3487,43405,4980,Veh,0.000116
3488,43405,42618,Veh,0.000467
3489,43405,42826,Veh,0.0000535
3490,43405,42928,Veh,0.000223
3491,43405,43348,Veh,0.47282075
3492,43405,43404,Veh,2.903902
3493,43405,43500,Veh,0.000341
3494,43405,43511,Veh,0.00819375
3495,43405,43513,Veh,0.016343
3496,43405,52238,Veh,92.11731875
3497,43405,52733,Veh,0.0041105
3498,43405,119417,Veh,173.5190943
3499,43405,119547,Veh,0.0085455
3500,43405,126254,Veh,0.0004745
3501,43405,126288,Veh,0.01446275
3502,43405,126823,Veh,90.0660165
3503,43405,127093,Veh,0.0234675
3504,43405,127589,Veh,0.00530725
3505,43405,127644,Veh,3.3283015
3506,43405,128009,Veh,0.0038735
3507,43405,128299,Veh,0.000512
3508,43405,140472,Veh,8.177696
3509,43405,149939,Veh,3.9112375
3510,43405,150026,Veh,0.00047875
3511,43405,150033,Veh,0.00150275
3512,43405,151976,Veh,0.00173
3513,43407,4032,Veh,0.0096
3514,43407,4080,Veh,0.0164995
3515,43407,4100,Veh,48.69579625
3516,43407,4101,Veh,0.85331875
3517,43407,4102,Veh,24.6437435
3518,43407,4103,Veh,0.02793325
3519,43407,4104,Veh,46.1959995
3520,43407,4105,Veh,0.06677025
3521,43407,4106,Veh,0.04125725
3522,43407,4107,Veh,0.0455925
3523,43407,4108,Veh,92.33389
3524,43407,4165,Veh,13.39521075
3525,43407,4166,Veh,13.18678725
3526,43407,4167,Veh,3.88415125
3527,43407,4168,Veh,0.0710565
3528,43407,4186,Veh,2.13482825
3529,43407,4187,Veh,0.03054175
3530,43407,4188,Veh,1.35052775
3531,43407,4189,Veh,0.0503945
3532,43407,4190,Veh,0.04884025
3533,43407,4191,Veh,0.034849
3534,43407,4192,Veh,4.26770275
3535,43407,4919,Veh,14.02136275
3536,43407,4920,Veh,106.683331
3537,43407,4926,Veh,1.42835625
3538,43407,4928,Veh,1.357638
3539,43407,4929,Veh,0.8800685
3540,43407,4947,Veh,12.32403775
3541,43407,4949,Veh,4.75347225
3542,43407,4950,Veh,1.626435
3543,43407,4951,Veh,2.0401735
3544,43407,4952,Veh,1.87260625
3545,43407,4954,Veh,1.004667
3546,43407,4955,Veh,1.28981125
3547,43407,4956,Veh,3.25576975
3548,43407,4957,Veh,4.427628
3549,43407,4979,Veh,0.86309025
3550,43407,4980,Veh,0.4794075
3551,43407,42618,Veh,0.01714225
3552,43407,42620,Veh,0.02028625
3553,43407,42826,Veh,1.86975625
3554,43407,42928,Veh,0.00525675
3555,43407,43348,Veh,29.177994
3556,43407,43404,Veh,0.03555575
3557,43407,43513,Veh,0.000142
3558,43407,51251,Veh,0.3049765
3559,43407,51271,Veh,0.0201995
3560,43407,52238,Veh,1.09010225
3561,43407,52733,Veh,11.548119
3562,43407,65137,Veh,13.60541525
3563,43407,118515,Veh,0.005883
3564,43407,119417,Veh,3.9615035
3565,43407,126254,Veh,0.00098825
3566,43407,126288,Veh,0.02616025
3567,43407,126823,Veh,1.64040875
3568,43407,127589,Veh,35.37183325
3569,43407,127644,Veh,57.99458475
3570,43407,128009,Veh,10.09114975
3571,43407,128022,Veh,7.304829
3572,43407,128299,Veh,0.10475475
3573,43407,128395,Veh,0.00032175
3574,43407,128448,Veh,0.000622
3575,43407,128768,Veh,1.8537945
3576,43407,129085,Veh,0.009494
3577,43407,140472,Veh,94.70847625
3578,43407,149939,Veh,9.117514
3579,43407,150019,Veh,0.7390565
3580,43407,150026,Veh,0.02277925
3581,43407,150027,Veh,1.199375
3582,43407,150033,Veh,0.39487825
3583,43407,151976,Veh,0.596376
3584,43407,152075,Veh,0.002597
3585,43500,4032,Veh,5.76176875
3586,43500,4080,Veh,61.21753875
3587,43500,4100,Veh,4.149801
3588,43500,4101,Veh,2.78253475
3589,43500,4102,Veh,77.211454
3590,43500,4103,Veh,0.28834275
3591,43500,4104,Veh,3.37327475
3592,43500,4105,Veh,33.09536925
3593,43500,4106,Veh,26.13663075
3594,43500,4107,Veh,6.87198825
3595,43500,4108,Veh,12.7947795
3596,43500,4165,Veh,0.04814375
3597,43500,4166,Veh,0.47744075
3598,43500,4167,Veh,14.3966675
3599,43500,4168,Veh,0.01024075
3600,43500,4186,Veh,0.04804425
3601,43500,4187,Veh,0.00872075
3602,43500,4188,Veh,0.04134075
3603,43500,4189,Veh,0.00901425
3604,43500,4190,Veh,0.0011275
3605,43500,4191,Veh,0.01512125
3606,43500,4192,Veh,0.0178725
3607,43500,4919,Veh,3.9878345
3608,43500,4920,Veh,0.17970325
3609,43500,4926,Veh,0.0227005
3610,43500,4928,Veh,0.02049875
3611,43500,4929,Veh,0.01601475
3612,43500,4947,Veh,25.13227525
3613,43500,4949,Veh,16.20171625
3614,43500,4950,Veh,0.044521
3615,43500,4951,Veh,0.075668
3616,43500,4952,Veh,0.05387575
3617,43500,4954,Veh,0.004484
3618,43500,4955,Veh,0.0420715
3619,43500,4956,Veh,0.083917
3620,43500,4957,Veh,0.01169925
3621,43500,4979,Veh,0.04804425
3622,43500,4980,Veh,0.03026725
3623,43500,42826,Veh,0.04719425
3624,43500,43348,Veh,20.01785575
3625,43500,43404,Veh,0.210148
3626,43500,43405,Veh,0.03973875
3627,43500,43407,Veh,0.0026885
3628,43500,43511,Veh,0.1909375
3629,43500,43513,Veh,0.3240765
3630,43500,51271,Veh,0.00492075
3631,43500,52220,Veh,0.072867
3632,43500,52238,Veh,24.17296925
3633,43500,52733,Veh,0.23219825
3634,43500,65137,Veh,0.47314525
3635,43500,119417,Veh,5.544754
3636,43500,119547,Veh,0.01881575
3637,43500,119548,Veh,0.02279275
3638,43500,126254,Veh,0.091946
3639,43500,126288,Veh,21.121219
3640,43500,126823,Veh,6.83151475
3641,43500,126857,Veh,0.03905775
3642,43500,127217,Veh,0.033958
3643,43500,127589,Veh,35.9478635
3644,43500,127644,Veh,0.0080875
3645,43500,128009,Veh,0.00146275
3646,43500,128022,Veh,0.00264825
3647,43500,128299,Veh,0.01171875
3648,43500,128448,Veh,0.0001
3649,43500,128768,Veh,0.002154
3650,43500,140472,Veh,9.79219825
3651,43500,149939,Veh,1.555536
3652,43500,150019,Veh,0.00949625
3653,43500,150027,Veh,0.035173
3654,43500,150033,Veh,0.0017635
3655,43503,4032,Veh,12.364549
3656,43503,4080,Veh,0.0128775
3657,43503,4100,Veh,1.4563485
3658,43503,4101,Veh,1.0043325
3659,43503,4102,Veh,0.046678
3660,43503,4103,Veh,0.10180725
3661,43503,4104,Veh,0.00234425
3662,43503,4165,Veh,0.0029005
3663,43503,4186,Veh,0.04030575
3664,43503,4187,Veh,0.00193425
3665,43503,4188,Veh,0.0454595
3666,43503,4189,Veh,0.0028525
3667,43503,4190,Veh,0.0005645
3668,43503,4191,Veh,0.00158525
3669,43503,4192,Veh,0.01704625
3670,43503,4919,Veh,0.02123075
3671,43503,4920,Veh,0.03564925
3672,43503,4926,Veh,0.02196375
3673,43503,4928,Veh,0.017197
3674,43503,4929,Veh,0.01343525
3675,43503,4947,Veh,0.00319775
3676,43503,4949,Veh,0.0023825
3677,43503,4950,Veh,0.03735
3678,43503,4951,Veh,0.0732125
3679,43503,4952,Veh,0.05212725
3680,43503,4954,Veh,0.00376175
3681,43503,4955,Veh,0.04070625
3682,43503,4956,Veh,0.0704005
3683,43503,4957,Veh,0.01197675
3684,43503,4979,Veh,0.0410435
3685,43503,4980,Veh,0.029285
3686,43503,42618,Veh,0.00030475
3687,43503,42620,Veh,0.0006255
3688,43503,42826,Veh,0.0399445
3689,43503,43348,Veh,0.0294
3690,43503,52238,Veh,7.27331675
3691,43503,52733,Veh,0.26372125
3692,43503,65137,Veh,0.30901275
3693,43503,119417,Veh,1.90699475
3694,43503,119547,Veh,0.661235
3695,43503,119548,Veh,725.4704273
3696,43503,126254,Veh,0.1796455
3697,43503,126288,Veh,38.01336775
3698,43503,126823,Veh,2.816498
3699,43503,128768,Veh,0.00934275
3700,43503,129085,Veh,0.00093775
3701,43503,149939,Veh,0.661412
3702,43503,150019,Veh,0.01353475
3703,43503,150026,Veh,0.00018425
3704,43503,150027,Veh,0.03189625
3705,43503,150033,Veh,0.001136
3706,43511,4032,Veh,15.5238095
3707,43511,4080,Veh,124.9476898
3708,43511,4100,Veh,0.1522065
3709,43511,4101,Veh,0.110588
3710,43511,4102,Veh,0.0681155
3711,43511,4103,Veh,0.0079605
3712,43511,4104,Veh,3.35110525
3713,43511,4105,Veh,20.1915675
3714,43511,4106,Veh,32.9233175
3715,43511,4107,Veh,6.86223525
3716,43511,4108,Veh,8.86464175
3717,43511,4165,Veh,1.2777015
3718,43511,4166,Veh,0.46064675
3719,43511,4167,Veh,8.564539
3720,43511,4168,Veh,0.24116025
3721,43511,4186,Veh,0.4963815
3722,43511,4187,Veh,0.19574125
3723,43511,4188,Veh,0.6343925
3724,43511,4189,Veh,0.22958975
3725,43511,4190,Veh,0.0335805
3726,43511,4191,Veh,0.33473625
3727,43511,4192,Veh,0.50891975
3728,43511,4919,Veh,0.0124945
3729,43511,4920,Veh,1.6651355
3730,43511,4926,Veh,0.24859925
3731,43511,4928,Veh,0.21304
3732,43511,4929,Veh,0.165968
3733,43511,4947,Veh,7.29883475
3734,43511,4949,Veh,4.64553875
3735,43511,4950,Veh,0.45980325
3736,43511,4951,Veh,0.82292425
3737,43511,4952,Veh,0.58620775
3738,43511,4954,Veh,0.04818275
3739,43511,4955,Veh,0.45877025
3740,43511,4956,Veh,0.8649795
3741,43511,4957,Veh,0.12693975
3742,43511,4979,Veh,0.4779545
3743,43511,4980,Veh,0.25886625
3744,43511,42618,Veh,0.008188
3745,43511,42620,Veh,0.07867425
3746,43511,42826,Veh,0.48757625
3747,43511,42928,Veh,0.01417425
3748,43511,43348,Veh,0.01794125
3749,43511,43404,Veh,0.1911335
3750,43511,43500,Veh,2.1403025
3751,43511,43513,Veh,0.16735525
3752,43511,51271,Veh,0.0080875
3753,43511,52220,Veh,0.04185725
3754,43511,52238,Veh,0.7405385
3755,43511,52733,Veh,3.2374505
3756,43511,65137,Veh,3.6412085
3757,43511,119417,Veh,0.213094
3758,43511,119547,Veh,0.23122275
3759,43511,119548,Veh,0.4437595
3760,43511,126254,Veh,1.96264975
3761,43511,126288,Veh,63.17894
3762,43511,126823,Veh,0.13203875
3763,43511,126857,Veh,0.52046475
3764,43511,127093,Veh,0.6014905
3765,43511,127589,Veh,20.326645
3766,43511,127644,Veh,0.05053
3767,43511,128009,Veh,0.0052545
3768,43511,128022,Veh,0.013163
3769,43511,128299,Veh,0.244475
3770,43511,128768,Veh,0.092743
3771,43511,140472,Veh,0.21564675
3772,43511,149939,Veh,0.02805175
3773,43511,150019,Veh,0.2431785
3774,43511,150026,Veh,0.005542
3775,43511,150027,Veh,0.457378
3776,43511,150033,Veh,0.04326225
3777,43511,151976,Veh,0.013577
3778,43513,4032,Veh,0.031782
3779,43513,4080,Veh,0.2027155
3780,43513,4100,Veh,27.2224045
3781,43513,4101,Veh,8.627948
3782,43513,4102,Veh,32.8956775
3783,43513,4103,Veh,1.8906065
3784,43513,4104,Veh,3.3633685
3785,43513,4105,Veh,33.6870875
3786,43513,4106,Veh,23.3947755
3787,43513,4107,Veh,15.30678925
3788,43513,4108,Veh,2.86166325
3789,43513,4165,Veh,0.1316685
3790,43513,4166,Veh,0.9745675
3791,43513,4167,Veh,1.446458
3792,43513,4168,Veh,0.02507025
3793,43513,4186,Veh,0.1354445
3794,43513,4187,Veh,0.01172125
3795,43513,4188,Veh,0.15935925
3796,43513,4189,Veh,0.0259775
3797,43513,4190,Veh,0.00411675
3798,43513,4191,Veh,0.03651525
3799,43513,4192,Veh,0.04606625
3800,43513,4919,Veh,5.3499705
3801,43513,4920,Veh,2.57180375
3802,43513,4926,Veh,0.09800975
3803,43513,4928,Veh,0.07629575
3804,43513,4929,Veh,0.0490745
3805,43513,4947,Veh,20.72919075
3806,43513,4949,Veh,12.792733
3807,43513,4950,Veh,0.12686425
3808,43513,4951,Veh,0.149039
3809,43513,4952,Veh,0.2063715
3810,43513,4954,Veh,0.071205
3811,43513,4955,Veh,0.13106325
3812,43513,4956,Veh,0.20139325
3813,43513,4957,Veh,0.08105275
3814,43513,4979,Veh,0.12281775
3815,43513,4980,Veh,0.0565515
3816,43513,42618,Veh,0.00234175
3817,43513,42826,Veh,0.15158125
3818,43513,42928,Veh,0.0009665
3819,43513,43348,Veh,10.47192275
3820,43513,43404,Veh,0.00593825
3821,43513,43405,Veh,0.00099875
3822,43513,43407,Veh,0.0632545
3823,43513,43500,Veh,0.02940875
3824,43513,51251,Veh,0.0522735
3825,43513,52238,Veh,24.6267045
3826,43513,52733,Veh,0.93398225
3827,43513,65137,Veh,1.0221775
3828,43513,119417,Veh,29.8031825
3829,43513,119547,Veh,0.00306775
3830,43513,126254,Veh,0.18339425
3831,43513,126288,Veh,0.00999575
3832,43513,126823,Veh,14.386822
3833,43513,126857,Veh,0.08266275
3834,43513,127093,Veh,0.00090475
3835,43513,127217,Veh,0.03398025
3836,43513,127589,Veh,3.98277
3837,43513,127644,Veh,24.998824
3838,43513,128009,Veh,13.4523895
3839,43513,128022,Veh,10.546684
3840,43513,128299,Veh,0.0317885
3841,43513,128768,Veh,0.07422075
3842,43513,129085,Veh,0.0018065
3843,43513,140472,Veh,98.94749725
3844,43513,149939,Veh,2.9206805
3845,43513,150019,Veh,0.03737325
3846,43513,150026,Veh,0.0001605
3847,43513,150027,Veh,0.10301875
3848,43513,150033,Veh,0.0232735
3849,43513,151976,Veh,0.0028575
3850,43513,152075,Veh,0.00948475
3851,51231,4032,Veh,0.01277575
3852,51231,4080,Veh,0.02726675
3853,51231,4100,Veh,0.6541375
3854,51231,4101,Veh,1.3794495
3855,51231,4102,Veh,8.906024
3856,51231,4103,Veh,0.00572975
3857,51231,4104,Veh,0.97762475
3858,51231,4105,Veh,0.4435995
3859,51231,4106,Veh,0.02260825
3860,51231,4107,Veh,0.06255025
3861,51231,4108,Veh,0.31095925
3862,51231,4165,Veh,224.6866308
3863,51231,4166,Veh,0.691841
3864,51231,4167,Veh,87.35029
3865,51231,4168,Veh,61.4135655
3866,51231,4186,Veh,24.4548645
3867,51231,4187,Veh,32.5352365
3868,51231,4188,Veh,13.9220635
3869,51231,4189,Veh,38.716151
3870,51231,4190,Veh,25.11267525
3871,51231,4191,Veh,28.8164585
3872,51231,4192,Veh,54.253199
3873,51231,4919,Veh,5.2798655
3874,51231,4920,Veh,0.11012125
3875,51231,4926,Veh,11.9977535
3876,51231,4928,Veh,16.1079345
3877,51231,4929,Veh,9.49984875
3878,51231,4947,Veh,0.20124
3879,51231,4949,Veh,2.14991
3880,51231,4950,Veh,20.311934
3881,51231,4951,Veh,17.51099225
3882,51231,4952,Veh,14.7048095
3883,51231,4954,Veh,10.02805625
3884,51231,4955,Veh,14.14448125
3885,51231,4956,Veh,29.97091425
3886,51231,4957,Veh,0.04905675
3887,51231,4979,Veh,13.2616195
3888,51231,4980,Veh,3.433069
3889,51231,42620,Veh,0.014262
3890,51231,42826,Veh,18.17005875
3891,51231,43348,Veh,9.1403585
3892,51231,43407,Veh,0.138979
3893,51231,43500,Veh,0.0778975
3894,51231,51251,Veh,0.02945475
3895,51231,52220,Veh,0.63253025
3896,51231,52238,Veh,0.49439275
3897,51231,52733,Veh,105.197379
3898,51231,65137,Veh,131.221148
3899,51231,119417,Veh,4.10003325
3900,51231,126823,Veh,2.44606725
3901,51231,127093,Veh,0.0962885
3902,51231,127589,Veh,156.385989
3903,51231,127644,Veh,0.785101
3904,51231,128009,Veh,0.07714875
3905,51231,128022,Veh,12.3241595
3906,51231,128395,Veh,0.00047175
3907,51231,128448,Veh,0.02508725
3908,51231,128768,Veh,19.5829225
3909,51231,129085,Veh,0.49131725
3910,51231,140472,Veh,6.506146
3911,51231,149939,Veh,0.792955
3912,51231,150019,Veh,8.26857225
3913,51231,150026,Veh,0.010664
3914,51231,150027,Veh,14.2152115
3915,51231,150033,Veh,2.1633395
3916,51231,151976,Veh,3.37110675
3917,51242,4032,Veh,0.0028535
3918,51242,4080,Veh,0.1173335
3919,51242,4100,Veh,25.68485975
3920,51242,4101,Veh,3.259222
3921,51242,4102,Veh,33.54511575
3922,51242,4103,Veh,0.33432975
3923,51242,4104,Veh,24.12711975
3924,51242,4105,Veh,2.09487425
3925,51242,4106,Veh,0.56977675
3926,51242,4107,Veh,0.3083225
3927,51242,4108,Veh,62.31054425
3928,51242,4165,Veh,121.020801
3929,51242,4166,Veh,9.81537525
3930,51242,4167,Veh,0.00127075
3931,51242,4168,Veh,0.0011255
3932,51242,4186,Veh,16.5101315
