,trip_id,person_id,household_id,primary_purpose,trip_num,outbound,trip_count,destination,origin,tour_id,purpose,destination_logsum,depart,trip_mode,mode_choice_logsum,atap,btap,path_set
34286,3529549,10760,4271,shopping,1,False,1,99026,178488,441193,home,,12.0,SHARED3FREE,0.9689101677686542,,,
34396,3541405,10796,4285,work,1,False,1,94967,95007,442675,home,,18.0,SHARED3FREE,1.418585461175215,,,
34547,3557193,10845,4304,atwork,1,True,1,94011,96170,444649,atwork,,10.0,SHARED3FREE,1.3525658841331147,,,
34638,3566946,10874,4315,shopping,2,True,2,98799,97399,445868,shopping,,21.0,SHARED3FREE,0.9193360436819557,,,
35016,3610877,11008,4369,school,1,False,1,96861,99203,451359,home,,15.0,SHARED3FREE,1.5895091399632726,,,
35033,3611863,11011,4370,school,3,False,3,91817,96180,451482,home,,15.0,SHARED3FREE,1.8576330823118212,,,
35192,3627666,11059,4394,work,2,True,2,91664,94469,453458,work,,9.0,SHARED3FREE,-0.4299454941878042,,,
35673,3677738,11212,4458,othdiscr,2,True,2,96878,98125,459717,othdiscr,,12.0,SHARED3FREE,-0.2891682666726619,,,
35733,3683098,11228,4466,work,2,True,4,97135,95075,460387,othmaint,20.29063788228066,8.0,SHARED3FREE,4.517363948099845,,,
35743,3683367,11229,4466,univ,3,False,3,97622,99071,460420,home,,14.0,SHARED3FREE,1.2455933272697222,,,
36372,3743778,11413,4546,work,2,True,2,95433,96899,467972,work,,7.0,SHARED3FREE,-0.5455737704241305,,,
36406,3747477,11425,4552,escort,1,False,4,95426,94861,468434,shopping,16.728517373537596,16.0,SHARED3FREE,0.8815161764101099,,,
36409,3747480,11425,4552,escort,4,False,4,94469,92402,468434,home,,16.0,SHARED3FREE,0.5087499253125977,,,
36435,3750118,11433,4555,escort,2,False,2,96638,94163,468764,home,,18.0,SHARED3FREE,0.6289013041530173,,,
36606,3764396,11476,4572,shopping,4,True,4,95649,98788,470549,shopping,,15.0,SHARED3FREE,0.3469676317797427,,,
36626,3766349,11482,4574,school,1,False,1,97408,98882,470793,home,,15.0,SHARED3FREE,1.191453646788439,,,
36894,3795882,11572,4611,shopping,2,True,2,96867,99071,474485,shopping,,6.0,SHARED3FREE,1.2852804213221871,,,
37111,3815941,11633,4634,work,1,False,1,97151,95942,476992,home,,21.0,SHARED3FREE,1.4599824543069615,,,
37170,3821733,11651,4641,othdiscr,1,False,1,96123,96421,477716,home,,16.0,SHARED3FREE,0.0969986810677206,,,
37651,3869166,11796,4703,escort,2,False,2,94737,97878,483645,home,,8.0,SHARED3FREE,0.78571419378328,,,
37805,3885805,11846,4725,work,1,False,1,98552,95909,485725,home,,16.0,SHARED3FREE,1.1375715149119647,,,
37833,3888098,11853,4729,work,2,True,2,97810,97306,486012,work,,9.0,SHARED3FREE,1.7100314291483265,,,
37958,3898858,11886,4742,school,2,True,2,98139,96644,487357,school,,9.0,SHARED3FREE,1.2369671915914977,,,
37964,3899205,11887,4742,shopping,1,False,2,94424,99224,487400,shopping,16.915224946914602,16.0,SHARED3FREE,0.4621262205191497,,,
38009,3903450,11900,4747,school,2,True,2,94433,96183,487931,school,,8.0,SHARED3FREE,3.357628682793369,,,
38011,3903454,11900,4747,school,2,False,2,95429,99358,487931,home,,22.0,SHARED3FREE,1.4069064049721014,,,
38103,3913029,11929,4757,work,1,False,1,96097,96904,489128,home,,17.0,SHARED3FREE,0.9744126612044738,,,
38198,3923525,11961,4771,work,1,False,1,95439,98494,490440,home,,18.0,SHARED3FREE,1.1828968915123113,,,
38363,3940493,12013,4793,othmaint,1,False,1,96898,94661,492561,home,,14.0,SHARED3FREE,1.6063848696723837,,,
38436,3950973,12045,4808,othdiscr,1,False,1,96887,95440,493871,home,,21.0,SHARED3FREE,0.503835314533494,,,
38508,3959605,12071,4818,work,1,False,1,95268,99128,494950,home,,17.0,SHARED3FREE,0.9390542925133614,,,
38581,3967746,12096,4828,school,2,True,2,95251,97599,495968,school,,20.0,SHARED3FREE,1.2020659486566168,,,
38647,3973864,12115,4837,othmaint,4,False,4,96858,97616,496732,home,,18.0,SHARED3FREE,0.0955397042734867,,,
38677,3976709,12124,4840,atwork,1,False,1,95624,91800,497088,work,,13.0,SHARED3FREE,1.427238321104275,,,
38680,3976989,12124,4840,work,1,False,1,96630,96078,497123,home,,17.0,SHARED3FREE,1.2343650707128215,,,
38760,3986546,12154,4854,atwork,2,True,2,98535,98102,498318,atwork,,15.0,SHARED3FREE,1.359859226248505,,,
38869,3994965,12179,4862,school,1,False,1,98301,98937,499370,home,,13.0,SHARED3FREE,1.3093489807793166,,,
39116,4019957,12255,4896,work,1,False,1,97291,91800,502494,home,,18.0,SHARED3FREE,1.0417975619052144,,,
39152,4022906,12264,4900,work,2,True,2,96387,98139,502863,work,,8.0,SHARED3FREE,-0.1499449396201152,,,
39334,4041930,12322,4923,work,2,True,2,98125,177896,505241,work,,5.0,SHARED3FREE,1.870974939120784,,,
39387,4047445,12339,4930,school,1,False,4,95066,97847,505930,othdiscr,17.054434996595877,17.0,SHARED3FREE,-2.1318459295170737,,,
39401,4048442,12342,4931,shopping,2,True,2,96652,96037,506055,shopping,,12.0,SHARED3FREE,0.8130825871811111,,,
39483,4055141,12363,4940,escort,1,False,1,94191,96417,506892,home,,18.0,SHARED3FREE,0.5253087108681243,,,
39511,4057613,12370,4943,univ,1,False,1,95923,97124,507201,home,,21.0,SHARED3FREE,1.3739353740664295,,,
39887,4095024,12484,4991,shopping,4,False,4,98764,187448,511877,home,,19.0,SHARED3FREE,1.4790717670915012,,,
39900,4096314,12488,4993,school,2,True,2,96174,98772,512039,school,,13.0,SHARED3FREE,1.1942105119665982,,,
39916,4097694,12492,4994,work,2,False,2,96630,96413,512211,home,,17.0,SHARED3FREE,2.046083763991907,,,
39985,4104578,12513,5004,work,2,True,2,96078,96861,513072,work,,7.0,SHARED3FREE,1.2407505310818023,,,
40079,4115317,12546,5018,othmaint,1,False,1,91823,97841,514414,home,,12.0,SHARED3FREE,1.434285275637882,,,
40122,4118965,12557,5020,shopping,1,False,4,92302,96269,514870,shopping,17.829882238526757,13.0,SHARED3FREE,0.7580237285808062,,,
40137,4120261,12561,5022,school,1,False,1,94995,97416,515032,home,,15.0,SHARED3FREE,1.0629015718266883,,,
40377,4145909,12639,5052,work,1,False,1,97654,97898,518238,home,,18.0,SHARED3FREE,1.0648663292766194,,,
40401,4148249,12647,5054,atwork,1,True,1,93756,97618,518531,atwork,,11.0,SHARED3FREE,1.1274198264387274,,,
40406,4148533,12647,5054,work,1,False,2,96663,97144,518566,escort,19.458575957989368,22.0,SHARED3FREE,1.9002498138999733,,,
40485,4155091,12667,5061,work,3,True,3,97627,97853,519386,work,,10.0,SHARED3FREE,-0.0569208060842923,,,
41699,4277765,13041,5212,work,1,False,2,94337,95658,534720,othmaint,14.695276913602996,18.0,SHARED3FREE,-0.2122301964015434,,,
42064,4311154,13143,5253,school,2,True,2,97563,96886,538894,school,,9.0,SHARED3FREE,1.575116139185191,,,
42235,4328541,13196,5275,school,1,False,1,95324,98308,541067,home,,17.0,SHARED3FREE,-2.189716985640046,,,
42362,4343781,13243,5293,escort,1,False,1,98322,96172,542972,home,,14.0,SHARED3FREE,-0.1735928597724897,,,
42848,4392191,13390,5351,shopping,3,False,3,94233,96168,549023,home,,15.0,SHARED3FREE,0.9180460986242648,,,
43304,4435119,13521,5401,othmaint,3,False,3,96380,97129,554389,home,,21.0,SHARED3FREE,0.7644124999803982,,,
43371,4442465,13544,5410,atwork,1,True,1,99153,96904,555308,atwork,,13.0,SHARED3FREE,2.3484628036738595,,,
43620,4465709,13614,5436,work,1,False,1,94233,97616,558213,home,,17.0,SHARED3FREE,-0.9863294807718246,,,
43733,4476205,13646,5448,work,1,False,1,98112,99090,559525,home,,14.0,SHARED3FREE,1.30607796846495,,,
44173,4520162,13780,5499,work,2,True,2,95918,96043,565020,work,,21.0,SHARED3FREE,1.4001512289687197,,,
44544,4557221,13893,5543,work,1,False,1,99656,97137,569652,home,,19.0,SHARED3FREE,1.363033383361071,,,
44598,4562429,13909,5550,shopping,1,False,4,98114,94288,570303,social,20.2058165154228,21.0,SHARED3FREE,0.8095233192484983,,,
44608,4562797,13910,5551,work,1,False,1,96903,95449,570349,home,,17.0,SHARED3FREE,1.259989153684101,,,
44662,4567930,13926,5558,othdiscr,2,True,2,98309,95938,570991,othdiscr,,9.0,SHARED3FREE,0.9413543849493397,,,
44981,4600122,14024,5596,school,2,True,2,95215,95439,575015,school,,8.0,SHARED3FREE,-2.0655104843887524,,,
45008,4603053,14033,5599,othmaint,1,False,1,97850,95004,575381,home,,19.0,SHARED3FREE,2.0134078894147667,,,
45536,4658573,14202,5667,work,1,False,1,97195,96881,582321,home,,18.0,SHARED3FREE,1.6767905107834522,,,
45602,4665130,14222,5674,work,2,True,2,95905,96665,583141,work,,8.0,SHARED3FREE,1.2196676747174096,,,
45620,4667165,14229,5677,eatout,1,False,1,94538,95075,583395,home,,13.0,SHARED3FREE,0.2396072036477816,,,
45638,4669486,14236,5679,escort,2,False,3,94473,98798,583685,othdiscr,16.00648646949782,7.0,SHARED3FREE,0.4983018451730954,,,
45843,4687499,14291,5700,eatout,3,True,3,95666,95254,585937,eatout,,12.0,SHARED3FREE,0.9279933681876286,,,
45919,4695525,14315,5710,othdiscr,1,False,1,95648,97857,586940,home,,21.0,SHARED3FREE,1.4914569627130163,,,
46199,4723386,14400,5746,atwork,2,True,2,97151,99243,590423,atwork,,10.0,SHARED3FREE,1.0574688916992483,,,
46202,4723514,14400,5746,work,2,True,2,98116,97631,590439,work,,6.0,SHARED3FREE,1.0332502256036091,,,
46285,4733401,14431,5758,atwork,1,True,1,96895,92955,591675,atwork,,12.0,SHARED3FREE,1.25196773529765,,,
46836,4786821,14593,5819,work,1,False,4,99102,93391,598352,escort,18.32239091146656,22.0,SHARED3FREE,1.7924018922745606,,,
47136,4822573,14702,5860,work,1,False,1,98494,96867,602821,home,,20.0,SHARED3FREE,1.135965917793644,,,
47152,4824546,14708,5863,work,2,True,2,99409,94457,603068,work,,19.0,SHARED3FREE,1.456773321378373,,,
47208,4829789,14724,5869,work,1,False,4,96891,99287,603723,othmaint,19.080242139549323,19.0,SHARED3FREE,1.2025984978472497,,,
47233,4832082,14731,5871,work,2,True,2,95445,95447,604010,work,,8.0,SHARED3FREE,1.124413873179977,,,
47421,4849665,14785,5893,atwork,1,True,1,97874,98537,606208,atwork,,9.0,SHARED3FREE,2.2650094800710825,,,
47425,4849797,14785,5893,work,1,False,1,96127,97622,606224,home,,19.0,SHARED3FREE,1.518396955414452,,,
47494,4857149,14809,5902,othdiscr,1,False,1,93447,94954,607143,home,,19.0,SHARED3FREE,-0.2949273913930824,,,
47772,4891122,14911,5940,work,2,True,2,93323,95669,611390,work,,9.0,SHARED3FREE,1.3021104534244594,,,
48080,4924862,15014,5978,shopping,2,False,2,93198,95060,615607,home,,16.0,SHARED3FREE,0.9144697526503828,,,
48082,4925125,15015,5978,othdiscr,1,False,1,93878,98937,615640,home,,20.0,SHARED3FREE,-0.0059795791134926,,,
48427,4963045,15131,6021,escort,1,False,1,95940,96413,620380,home,,9.0,SHARED3FREE,0.5185859258954637,,,
48508,4971423,15156,6032,school,3,False,3,95907,95097,621427,home,,18.0,SHARED3FREE,0.9068683385498992,,,
48905,5013143,15283,6078,work,3,False,4,162555,96644,626642,escort,21.7336491854452,19.0,SHARED3FREE,1.2493755505546686,,,
48916,5014213,15287,6079,escort,1,False,2,98312,96886,626776,shopping,16.885431017082336,15.0,SHARED3FREE,0.2805377451497298,,,
48931,5016901,15295,6081,othmaint,1,False,3,162616,96896,627112,othmaint,16.891077724890515,8.0,SHARED3FREE,0.5849040527943253,,,
49054,5026961,15326,6096,atwork,1,True,1,97141,95656,628370,atwork,,13.0,SHARED3FREE,2.321434174097646,,,
49526,5080709,15489,6162,work,1,False,1,97810,97135,635088,home,,15.0,SHARED3FREE,1.7513565325497624,,,
49564,5085629,15504,6169,work,1,False,1,95060,96170,635703,home,,15.0,SHARED3FREE,1.382431352695893,,,
49951,5121621,15614,6211,othmaint,1,False,1,95439,99236,640202,home,,10.0,SHARED3FREE,1.46548911947634,,,
50513,5179058,15789,6276,shopping,2,True,4,98329,96658,647382,eatout,15.88386478354365,20.0,SHARED3FREE,0.5331271980344866,,,
50534,5179869,15792,6277,escort,1,False,1,97288,95648,647483,home,,14.0,SHARED3FREE,0.1928920765578868,,,
50683,5195197,15839,6294,atwork,1,False,2,94954,96859,649399,work,42.497290920016006,15.0,SHARED3FREE,2.1444565355855096,,,
50798,5207642,15876,6309,work,2,True,2,91896,96110,650955,work,,11.0,SHARED3FREE,1.538835489546332,,,
51147,5239922,15975,6348,othdiscr,2,True,2,98297,97574,654990,othdiscr,,14.0,SHARED3FREE,-0.2211668405140208,,,
51162,5242085,15981,6350,work,1,False,1,99387,98834,655260,home,,16.0,SHARED3FREE,0.8888233324153773,,,
51756,5305150,16174,6423,escort,2,False,2,96631,94905,663143,home,,19.0,SHARED3FREE,0.3200509408735079,,,
51847,5316213,16207,6435,work,1,False,1,97847,97129,664526,home,,18.0,SHARED3FREE,1.1123301649778945,,,
52307,5367709,16364,6497,work,1,False,1,97620,97124,670963,home,,16.0,SHARED3FREE,2.299535433097376,,,
52531,5387805,16426,6522,escort,1,False,1,96902,96887,673475,home,,9.0,SHARED3FREE,0.5164875991689958,,,
52828,5417045,16515,6556,othdiscr,1,False,1,94011,98018,677130,home,,16.0,SHARED3FREE,-0.3316227566841828,,,
53141,5448019,16609,6590,shopping,3,True,3,95154,96168,681002,shopping,,14.0,SHARED3FREE,0.5483429986563767,,,
53554,5490314,16738,6642,school,2,True,2,94896,99071,686289,school,,19.0,SHARED3FREE,1.2118343424671254,,,
53589,5493266,16747,6644,school,2,True,2,91823,96390,686658,school,,7.0,SHARED3FREE,1.5473255543533424,,,
53753,5510433,16800,6661,atwork,1,True,1,98788,96886,688804,atwork,,10.0,SHARED3FREE,2.470027058535392,,,
53761,5511306,16802,6662,school,2,True,2,97606,98139,688913,school,,9.0,SHARED3FREE,-3.0403979757843644,,,
53774,5511981,16804,6662,shopping,1,False,1,93190,93765,688997,home,,12.0,SHARED3FREE,0.2014960811579158,,,
53987,5533677,16870,6687,work,1,False,1,97620,96161,691709,home,,17.0,SHARED3FREE,1.34079091882206,,,
54036,5539449,16888,6694,atwork,1,True,1,98995,96861,692431,atwork,,13.0,SHARED3FREE,2.6427068499373285,,,
54207,5557834,16944,6715,othdiscr,2,True,2,97847,98294,694729,othdiscr,,17.0,SHARED3FREE,0.034306719423136,,,
54318,5568661,16977,6725,othdiscr,1,False,1,98984,96898,696082,home,,21.0,SHARED3FREE,0.2908092756750199,,,
54535,5591994,17048,6753,school,2,True,2,92037,176058,698999,school,,15.0,SHARED3FREE,1.831423201492763,,,
54560,5593962,17054,6755,school,2,True,2,95667,94965,699245,school,,8.0,SHARED3FREE,-2.229677012140171,,,
54911,5632077,17170,6802,work,1,False,2,180588,96640,704009,escort,18.565909168210947,16.0,SHARED3FREE,1.81933943483628,,,
55018,5640216,17195,6810,school,4,False,4,95127,97641,705026,home,,20.0,SHARED3FREE,1.2494217169680872,,,
55755,5714077,17420,6897,work,1,False,2,94972,96110,714259,othmaint,15.47141748189971,12.0,SHARED3FREE,-0.2326244275119799,,,
55929,5727901,17463,6914,atwork,1,False,1,97612,97617,715987,work,,12.0,SHARED3FREE,0.8699887133259875,,,
56058,5739989,17499,6928,work,1,False,1,94995,96653,717498,home,,18.0,SHARED3FREE,-1.648165285762269,,,
56229,5759229,17558,6950,othdiscr,1,False,1,95184,97622,719903,home,,12.0,SHARED3FREE,0.06968281879692,,,
56255,5762885,17569,6954,school,1,False,1,95097,177896,720360,home,,13.0,SHARED3FREE,2.100655339534214,,,
56641,5802963,17691,6998,work,3,True,3,97121,95650,725370,work,,8.0,SHARED3FREE,0.8568507834768992,,,
56660,5804277,17695,6999,work,1,False,1,96900,97618,725534,home,,17.0,SHARED3FREE,1.3151663950276735,,,
56741,5814053,17725,7013,school,1,False,1,97387,92302,726756,home,,15.0,SHARED3FREE,1.48115222934673,,,
56874,5826629,17764,7030,atwork,1,False,2,94270,97858,728328,eatout,28.197600639879784,14.0,SHARED3FREE,2.8586823617386217,,,
57031,5841341,17808,7048,work,1,False,1,94288,96878,730167,home,,19.0,SHARED3FREE,1.6441635189772403,,,
57060,5843833,17816,7049,atwork,1,True,1,96164,95909,730479,atwork,,12.0,SHARED3FREE,2.161608593674233,,,
57135,5851178,17838,7057,work,2,True,2,97161,95923,731397,work,,12.0,SHARED3FREE,1.3271891460010536,,,
57807,5917370,18040,7136,school,2,True,2,97141,93465,739671,school,,8.0,SHARED3FREE,1.4633669576396626,,,
57822,5918837,18045,7138,escort,1,False,2,96635,98632,739854,escort,18.08179196272309,12.0,SHARED3FREE,0.5574991376816081,,,
58110,5947549,18132,7174,school,1,False,3,95274,96655,743443,othmaint,21.40460899836592,17.0,SHARED3FREE,0.8033386069119648,,,
58168,5951109,18143,7178,othdiscr,1,False,1,98997,94978,743888,home,,21.0,SHARED3FREE,1.792239496792963,,,
58462,5980741,18233,7214,work,1,False,1,98546,95211,747592,home,,19.0,SHARED3FREE,1.3246765326474366,,,
58520,5987237,18253,7223,univ,1,False,1,98627,95428,748404,home,,22.0,SHARED3FREE,1.4214412538755867,,,
58668,6003962,18304,7241,school,2,True,2,97867,97603,750495,school,,7.0,SHARED3FREE,-2.056591367676775,,,
58795,6017161,18345,7259,atwork,1,True,2,96127,94661,752145,eatout,21.08015053497598,12.0,SHARED3FREE,2.193605679653612,,,
58910,6025613,18370,7268,univ,1,False,1,96861,98095,753201,home,,15.0,SHARED3FREE,1.5414157470582854,,,
58982,6032845,18392,7278,shopping,1,False,1,97832,95942,754105,home,,12.0,SHARED3FREE,0.6078983326861686,,,
59032,6036877,18405,7284,atwork,1,False,1,94983,98588,754609,work,,15.0,SHARED3FREE,2.146578705471991,,,
59765,6116029,18646,7380,othmaint,1,False,1,99047,162616,764503,home,,13.0,SHARED3FREE,-0.7829474010020986,,,
59875,6129041,18686,7395,atwork,1,True,1,95337,97878,766130,atwork,,10.0,SHARED3FREE,1.2776882205098996,,,
59878,6129047,18686,7395,atwork,3,False,3,94904,93527,766130,work,,16.0,SHARED3FREE,2.191449955483653,,,
59953,6136257,18708,7405,atwork,1,True,1,175617,98127,767032,atwork,,12.0,SHARED3FREE,2.243304191456984,,,
60679,6211133,18936,7496,othdiscr,1,False,2,99028,95260,776391,eatout,21.88984693671412,15.0,SHARED3FREE,1.624216044681262,,,
61274,6268986,19112,7562,school,2,True,2,97769,98107,783623,school,,8.0,SHARED3FREE,-4.477368660249993,,,
61455,6287746,19169,7584,work,2,True,2,96898,97130,785968,work,,10.0,SHARED3FREE,-0.1634657991750683,,,
61461,6288645,19172,7585,othmaint,1,False,1,96385,96882,786080,home,,15.0,SHARED3FREE,1.5819775385741013,,,
61499,6293957,19188,7593,social,1,False,1,187448,97429,786744,home,,23.0,SHARED3FREE,1.2728242046241378,,,
62173,6365497,19407,7678,atwork,1,True,1,95917,96882,795687,atwork,,12.0,SHARED3FREE,1.5586339160906777,,,
62174,6365501,19407,7678,atwork,1,False,2,98355,98107,795687,eatout,52.28125418037093,13.0,SHARED3FREE,0.9829441649373694,,,
63339,6485861,19773,7806,work,1,False,2,96644,95917,810732,shopping,13.472811503189453,18.0,SHARED3FREE,0.3126150318768042,,,
63340,6485862,19773,7806,work,2,False,2,162616,95653,810732,home,,19.0,SHARED3FREE,1.3330241894302075,,,
63345,6486186,19774,7806,work,2,True,2,91664,170329,810773,work,,9.0,SHARED3FREE,-0.0353573165673852,,,
63401,6491000,19789,7813,othdiscr,4,False,4,97835,175617,811374,home,,16.0,SHARED3FREE,0.3428553608543373,,,
63840,6534165,19921,7861,escort,1,False,1,98095,97410,816770,home,,12.0,SHARED3FREE,0.3875694573517497,,,
64021,6555722,19986,7884,work,2,True,2,97426,95255,819465,work,,9.0,SHARED3FREE,2.0308305356752427,,,
64260,6583789,20072,7912,social,1,False,1,95912,96903,822973,home,,17.0,SHARED3FREE,-0.2717671066749686,,,
64649,6626574,20202,7964,work,2,False,2,97614,92540,828321,home,,17.0,SHARED3FREE,-0.1709004636935875,,,
65083,6670522,20336,8012,work,2,True,2,95213,93783,833815,work,,8.0,SHARED3FREE,0.1377735922757216,,,
65401,6704525,20440,8049,othdiscr,1,False,1,96410,180812,838065,home,,19.0,SHARED3FREE,0.289775372814136,,,
65978,6770653,20642,8122,escort,1,False,2,176058,97626,846331,escort,16.487333000664126,16.0,SHARED3FREE,0.9093761687171368,,,
66518,6830212,20823,8189,shopping,4,True,4,99329,94978,853776,shopping,,18.0,SHARED3FREE,0.9138813962393468,,,
66976,6874493,20958,8241,shopping,1,False,1,94185,96638,859311,home,,11.0,SHARED3FREE,0.9229587797959208,,,
67043,6880709,20977,8248,school,1,False,1,95905,96657,860088,home,,21.0,SHARED3FREE,-2.951843960346439,,,
67228,6899138,21033,8267,work,2,True,2,169713,98536,862392,work,,8.0,SHARED3FREE,1.533775800072274,,,
67360,6909973,21066,8282,work,1,False,1,96650,96408,863746,home,,20.0,SHARED3FREE,1.7873780402369372,,,
67590,6936221,21147,8306,atwork,1,False,1,96900,96644,867027,work,,15.0,SHARED3FREE,2.119909091727632,,,
67744,6956539,21208,8328,work,3,True,3,97128,177897,869567,work,,10.0,SHARED3FREE,1.2623267448214197,,,
67781,6960802,21221,8333,work,2,True,2,97878,96632,870100,work,,8.0,SHARED3FREE,1.1079585129018743,,,
67811,6963973,21231,8336,othdiscr,1,False,1,97141,99577,870496,home,,19.0,SHARED3FREE,0.1115946473586053,,,
67829,6965725,21236,8338,work,1,False,1,95939,99237,870715,home,,14.0,SHARED3FREE,1.441818814769118,,,
67856,6968741,21246,8342,eatout,1,False,1,98997,97526,871092,home,,15.0,SHARED3FREE,1.7245057407603388,,,
68108,7001149,21344,8377,work,1,False,1,95939,178487,875143,home,,22.0,SHARED3FREE,1.2461098880216313,,,
68513,7043461,21473,8425,work,1,False,1,97321,96634,880432,home,,18.0,SHARED3FREE,1.1085236575259454,,,
68626,7056578,21513,8438,work,2,True,2,98325,95624,882072,work,,7.0,SHARED3FREE,1.3273906849123682,,,
68824,7077901,21578,8461,work,1,False,1,96390,93990,884737,home,,15.0,SHARED3FREE,1.0949804443302766,,,
68886,7084285,21598,8470,othmaint,1,False,1,181956,98632,885535,home,,17.0,SHARED3FREE,-0.2502997977792307,,,
69107,7106437,21665,8496,work,1,False,1,96657,97834,888304,home,,16.0,SHARED3FREE,-0.2761509705411338,,,
69353,7132282,21744,8528,school,2,True,2,97624,97437,891535,school,,8.0,SHARED3FREE,0.9533921302269116,,,
69356,7132677,21745,8529,work,1,False,1,98801,95069,891584,home,,23.0,SHARED3FREE,-3.249317893319175,,,
69477,7148137,21793,8549,atwork,1,True,1,96393,97596,893517,atwork,,10.0,SHARED3FREE,2.703100741895329,,,
69478,7148141,21793,8549,atwork,1,False,1,98098,97866,893517,work,,10.0,SHARED3FREE,2.7267173998678333,,,
69807,7182533,21897,8587,work,1,False,4,95175,97810,897816,eatout,13.48729888068162,15.0,SHARED3FREE,-0.3288597455076159,,,
69949,7199261,21948,8608,work,1,False,2,94991,96856,899907,eatout,18.635398576611944,17.0,SHARED3FREE,1.2026460618440489,,,
70555,7256283,22122,8677,shopping,3,True,3,93893,97831,907035,shopping,,14.0,SHARED3FREE,0.606228617433366,,,
